commit_sha,commit_message,file_name,change_type,log_statement,log_loc,store_name
0cd2bf29d5798a395a07e67ae79ede9a5cefd411,SERVER-26538 improve sync source change logging,src/mongo/db/repl/sync_source_resolver.cpp,-,"log() << ""Blacklisting due to empty first document from host "" << candidate << "" for """,227,download/mongodb_mongo271.cpp
0cd2bf29d5798a395a07e67ae79ede9a5cefd411,SERVER-26538 improve sync source change logging,src/mongo/db/repl/sync_source_resolver.cpp,+,"log() << ""Blacklisting "" << candidate << "" due to empty first document for """,227,download/mongodb_mongo271.cpp
0cd2bf29d5798a395a07e67ae79ede9a5cefd411,SERVER-26538 improve sync source change logging,src/mongo/db/repl/sync_source_resolver.cpp,-,"log() << ""Blacklisting due to null timestamp in first document from host "" << candidate",238,download/mongodb_mongo271.cpp
0cd2bf29d5798a395a07e67ae79ede9a5cefd411,SERVER-26538 improve sync source change logging,src/mongo/db/repl/sync_source_resolver.cpp,+,"log() << ""Blacklisting "" << candidate << "" due to null timestamp in first document for """,239,download/mongodb_mongo271.cpp
0cd2bf29d5798a395a07e67ae79ede9a5cefd411,SERVER-26538 improve sync source change logging,src/mongo/db/repl/topology_coordinator_impl.cpp,-,"LOG(1) << ""Cannot select primary member as sync source because they are blacklisted:""",196,download/mongodb_mongo272.cpp
0cd2bf29d5798a395a07e67ae79ede9a5cefd411,SERVER-26538 improve sync source change logging,src/mongo/db/repl/topology_coordinator_impl.cpp,+,"LOG(1) << ""Cannot select a sync source because chaining is not allowed and primary """,196,download/mongodb_mongo272.cpp
0cd2bf29d5798a395a07e67ae79ede9a5cefd411,SERVER-26538 improve sync source change logging,src/mongo/db/repl/topology_coordinator_impl.cpp,-,"LOG(2) << ""Cannot select sync source because of voting differences: """,276,download/mongodb_mongo272.cpp
0cd2bf29d5798a395a07e67ae79ede9a5cefd411,SERVER-26538 improve sync source change logging,src/mongo/db/repl/topology_coordinator_impl.cpp,+,"LOG(2) << ""Cannot select sync source because we are a voter and it is not: """,276,download/mongodb_mongo272.cpp
0cd2bf29d5798a395a07e67ae79ede9a5cefd411,SERVER-26538 improve sync source change logging,src/mongo/db/repl/topology_coordinator_impl.cpp,+,"log() << ""Choosing new sync source because the user has requested to use """,2423,download/mongodb_mongo272.cpp
0cd2bf29d5798a395a07e67ae79ede9a5cefd411,SERVER-26538 improve sync source change logging,src/mongo/db/repl/topology_coordinator_impl.cpp,+,"log() << ""Choosing new sync source because the config version supplied by "" << currentSource",2431,download/mongodb_mongo272.cpp
0cd2bf29d5798a395a07e67ae79ede9a5cefd411,SERVER-26538 improve sync source change logging,src/mongo/db/repl/topology_coordinator_impl.cpp,+,"log() << ""Choosing new sync source because "" << currentSource.toString()",2440,download/mongodb_mongo272.cpp
0cd2bf29d5798a395a07e67ae79ede9a5cefd411,SERVER-26538 improve sync source change logging,src/mongo/db/repl/topology_coordinator_impl.cpp,+,log() << logMessage.str();,2471,download/mongodb_mongo272.cpp
0cd2bf29d5798a395a07e67ae79ede9a5cefd411,SERVER-26538 improve sync source change logging,src/mongo/db/repl/topology_coordinator_impl.cpp,-,"log() << ""re-evaluating sync source because our current sync source's most recent """,2486,download/mongodb_mongo272.cpp
0cd2bf29d5798a395a07e67ae79ede9a5cefd411,SERVER-26538 improve sync source change logging,src/mongo/db/repl/topology_coordinator_impl.cpp,+,"log() << ""Choosing new sync source because the most recent OpTime of our sync source, """,2488,download/mongodb_mongo272.cpp
971dad2ee9c23fcb21723575fb133a3298a3e44e,"Revert ""SERVER-27419 Move cluster 'drop' command to a separate file""

This reverts commit 20bc3f49fafb2c8a8d9e8224e8723cd767549d2c.",src/mongo/s/commands/cluster_drop_cmd.cpp,-,bool supportsWriteConcern(const BSONObj& cmd) const override {,62,download/mongodb_mongo273.cpp
971dad2ee9c23fcb21723575fb133a3298a3e44e,"Revert ""SERVER-27419 Move cluster 'drop' command to a separate file""

This reverts commit 20bc3f49fafb2c8a8d9e8224e8723cd767549d2c.",src/mongo/s/commands/cluster_drop_cmd.cpp,-,uassertStatusOK(scopedDbStatus.getStatus());,86,download/mongodb_mongo273.cpp
971dad2ee9c23fcb21723575fb133a3298a3e44e,"Revert ""SERVER-27419 Move cluster 'drop' command to a separate file""

This reverts commit 20bc3f49fafb2c8a8d9e8224e8723cd767549d2c.",src/mongo/s/commands/cluster_drop_cmd.cpp,-,"uassertStatusOK(Grid::get(txn)->catalogClient(txn)->dropCollection(txn, nss));",92,download/mongodb_mongo273.cpp
971dad2ee9c23fcb21723575fb133a3298a3e44e,"Revert ""SERVER-27419 Move cluster 'drop' command to a separate file""

This reverts commit 20bc3f49fafb2c8a8d9e8224e8723cd767549d2c.",src/mongo/s/commands/cluster_drop_cmd.cpp,-,if (!txn->getWriteConcern().usedDefault) {,119,download/mongodb_mongo273.cpp
971dad2ee9c23fcb21723575fb133a3298a3e44e,"Revert ""SERVER-27419 Move cluster 'drop' command to a separate file""

This reverts commit 20bc3f49fafb2c8a8d9e8224e8723cd767549d2c.",src/mongo/s/commands/cluster_drop_cmd.cpp,-,txn->getWriteConcern().toBSON());,120,download/mongodb_mongo273.cpp
971dad2ee9c23fcb21723575fb133a3298a3e44e,"Revert ""SERVER-27419 Move cluster 'drop' command to a separate file""

This reverts commit 20bc3f49fafb2c8a8d9e8224e8723cd767549d2c.",src/mongo/s/commands/cluster_drop_cmd.cpp,-,"const auto shard = uassertStatusOK(Grid::get(txn)->shardRegistry()->getShard(txn, shardId));",125,download/mongodb_mongo273.cpp
971dad2ee9c23fcb21723575fb133a3298a3e44e,"Revert ""SERVER-27419 Move cluster 'drop' command to a separate file""

This reverts commit 20bc3f49fafb2c8a8d9e8224e8723cd767549d2c.",src/mongo/s/commands/cluster_drop_cmd.cpp,-,auto cmdDropResult = uassertStatusOK(shard->runCommandWithFixedRetryAttempts(,125,download/mongodb_mongo273.cpp
971dad2ee9c23fcb21723575fb133a3298a3e44e,"Revert ""SERVER-27419 Move cluster 'drop' command to a separate file""

This reverts commit 20bc3f49fafb2c8a8d9e8224e8723cd767549d2c.",src/mongo/s/commands/cluster_drop_cmd.cpp,-,uassertStatusOK(cmdDropResult.commandStatus);,137,download/mongodb_mongo273.cpp
971dad2ee9c23fcb21723575fb133a3298a3e44e,"Revert ""SERVER-27419 Move cluster 'drop' command to a separate file""

This reverts commit 20bc3f49fafb2c8a8d9e8224e8723cd767549d2c.",src/mongo/s/commands/cluster_drop_cmd.cpp,-,uassertStatusOK(cmdDropResult.writeConcernStatus);,137,download/mongodb_mongo273.cpp
971dad2ee9c23fcb21723575fb133a3298a3e44e,"Revert ""SERVER-27419 Move cluster 'drop' command to a separate file""

This reverts commit 20bc3f49fafb2c8a8d9e8224e8723cd767549d2c.",src/mongo/s/commands/cluster_drop_database_cmd.cpp,-,"uassertStatusOK(catalogClient->dropCollection(txn, NamespaceString(ns)));",121,download/mongodb_mongo274.cpp
971dad2ee9c23fcb21723575fb133a3298a3e44e,"Revert ""SERVER-27419 Move cluster 'drop' command to a separate file""

This reverts commit 20bc3f49fafb2c8a8d9e8224e8723cd767549d2c.",src/mongo/s/commands/cluster_drop_database_cmd.cpp,+,"uassertStatusOK({scopedCMStatus.getStatus().code(),",175,download/mongodb_mongo274.cpp
971dad2ee9c23fcb21723575fb133a3298a3e44e,"Revert ""SERVER-27419 Move cluster 'drop' command to a separate file""

This reverts commit 20bc3f49fafb2c8a8d9e8224e8723cd767549d2c.",src/mongo/s/commands/cluster_drop_database_cmd.cpp,+,"uassertStatusOK(Grid::get(txn)->catalogClient(txn)->dropCollection(txn, nss));",186,download/mongodb_mongo274.cpp
971dad2ee9c23fcb21723575fb133a3298a3e44e,"Revert ""SERVER-27419 Move cluster 'drop' command to a separate file""

This reverts commit 20bc3f49fafb2c8a8d9e8224e8723cd767549d2c.",src/mongo/s/commands/cluster_drop_database_cmd.cpp,-,if (!txn->getWriteConcern().usedDefault) {,203,download/mongodb_mongo274.cpp
971dad2ee9c23fcb21723575fb133a3298a3e44e,"Revert ""SERVER-27419 Move cluster 'drop' command to a separate file""

This reverts commit 20bc3f49fafb2c8a8d9e8224e8723cd767549d2c.",src/mongo/s/commands/cluster_drop_database_cmd.cpp,-,txn->getWriteConcern().toBSON());,204,download/mongodb_mongo274.cpp
971dad2ee9c23fcb21723575fb133a3298a3e44e,"Revert ""SERVER-27419 Move cluster 'drop' command to a separate file""

This reverts commit 20bc3f49fafb2c8a8d9e8224e8723cd767549d2c.",src/mongo/s/commands/cluster_drop_database_cmd.cpp,+,"<< txn->getWriteConcern().toBSON()),",216,download/mongodb_mongo274.cpp
971dad2ee9c23fcb21723575fb133a3298a3e44e,"Revert ""SERVER-27419 Move cluster 'drop' command to a separate file""

This reverts commit 20bc3f49fafb2c8a8d9e8224e8723cd767549d2c.",src/mongo/s/commands/commands_public.cpp,+,virtual bool supportsWriteConcern(const BSONObj& cmd) const override {,551,download/mongodb_mongo275.cpp
971dad2ee9c23fcb21723575fb133a3298a3e44e,"Revert ""SERVER-27419 Move cluster 'drop' command to a separate file""

This reverts commit 20bc3f49fafb2c8a8d9e8224e8723cd767549d2c.",src/mongo/s/commands/commands_public.cpp,+,"auto status = Grid::get(txn)->catalogCache()->getDatabase(txn, dbName);",561,download/mongodb_mongo275.cpp
971dad2ee9c23fcb21723575fb133a3298a3e44e,"Revert ""SERVER-27419 Move cluster 'drop' command to a separate file""

This reverts commit 20bc3f49fafb2c8a8d9e8224e8723cd767549d2c.",src/mongo/s/commands/commands_public.cpp,+,"log() << ""DROP: "" << nss.ns();",572,download/mongodb_mongo275.cpp
971dad2ee9c23fcb21723575fb133a3298a3e44e,"Revert ""SERVER-27419 Move cluster 'drop' command to a separate file""

This reverts commit 20bc3f49fafb2c8a8d9e8224e8723cd767549d2c.",src/mongo/s/commands/commands_public.cpp,+,"log() << ""\tdrop going to do passthrough"";",576,download/mongodb_mongo275.cpp
971dad2ee9c23fcb21723575fb133a3298a3e44e,"Revert ""SERVER-27419 Move cluster 'drop' command to a separate file""

This reverts commit 20bc3f49fafb2c8a8d9e8224e8723cd767549d2c.",src/mongo/s/commands/commands_public.cpp,+,"uassertStatusOK(Grid::get(txn)->catalogClient(txn)->dropCollection(txn, nss));",580,download/mongodb_mongo275.cpp
20bc3f49fafb2c8a8d9e8224e8723cd767549d2c,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey
the intent of the function.",src/mongo/s/commands/cluster_drop_cmd.cpp,+,bool supportsWriteConcern(const BSONObj& cmd) const override {,63,download/mongodb_mongo276.cpp
20bc3f49fafb2c8a8d9e8224e8723cd767549d2c,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey
the intent of the function.",src/mongo/s/commands/cluster_drop_cmd.cpp,+,uassertStatusOK(scopedDbStatus.getStatus());,88,download/mongodb_mongo276.cpp
20bc3f49fafb2c8a8d9e8224e8723cd767549d2c,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey
the intent of the function.",src/mongo/s/commands/cluster_drop_cmd.cpp,+,"uassertStatusOK(Grid::get(txn)->catalogClient(txn)->dropCollection(txn, nss));",95,download/mongodb_mongo276.cpp
20bc3f49fafb2c8a8d9e8224e8723cd767549d2c,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey
the intent of the function.",src/mongo/s/commands/cluster_drop_cmd.cpp,+,if (!txn->getWriteConcern().usedDefault) {,123,download/mongodb_mongo276.cpp
20bc3f49fafb2c8a8d9e8224e8723cd767549d2c,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey
the intent of the function.",src/mongo/s/commands/cluster_drop_cmd.cpp,+,txn->getWriteConcern().toBSON());,125,download/mongodb_mongo276.cpp
20bc3f49fafb2c8a8d9e8224e8723cd767549d2c,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey
the intent of the function.",src/mongo/s/commands/cluster_drop_cmd.cpp,+,"const auto shard = uassertStatusOK(Grid::get(txn)->shardRegistry()->getShard(txn, shardId));",131,download/mongodb_mongo276.cpp
20bc3f49fafb2c8a8d9e8224e8723cd767549d2c,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey
the intent of the function.",src/mongo/s/commands/cluster_drop_cmd.cpp,+,auto cmdDropResult = uassertStatusOK(shard->runCommandWithFixedRetryAttempts(,132,download/mongodb_mongo276.cpp
20bc3f49fafb2c8a8d9e8224e8723cd767549d2c,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey
the intent of the function.",src/mongo/s/commands/cluster_drop_cmd.cpp,+,uassertStatusOK(cmdDropResult.commandStatus);,145,download/mongodb_mongo276.cpp
20bc3f49fafb2c8a8d9e8224e8723cd767549d2c,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey
the intent of the function.",src/mongo/s/commands/cluster_drop_cmd.cpp,+,uassertStatusOK(cmdDropResult.writeConcernStatus);,146,download/mongodb_mongo276.cpp
20bc3f49fafb2c8a8d9e8224e8723cd767549d2c,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey
the intent of the function.",src/mongo/s/commands/cluster_drop_database_cmd.cpp,+,"uassertStatusOK(catalogClient->dropCollection(txn, NamespaceString(ns)));",125,download/mongodb_mongo277.cpp
20bc3f49fafb2c8a8d9e8224e8723cd767549d2c,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey
the intent of the function.",src/mongo/s/commands/cluster_drop_database_cmd.cpp,-,"uassertStatusOK({scopedCMStatus.getStatus().code(),",176,download/mongodb_mongo277.cpp
20bc3f49fafb2c8a8d9e8224e8723cd767549d2c,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey
the intent of the function.",src/mongo/s/commands/cluster_drop_database_cmd.cpp,-,"uassertStatusOK(Grid::get(txn)->catalogClient(txn)->dropCollection(txn, nss));",186,download/mongodb_mongo277.cpp
20bc3f49fafb2c8a8d9e8224e8723cd767549d2c,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey
the intent of the function.",src/mongo/s/commands/cluster_drop_database_cmd.cpp,+,if (!txn->getWriteConcern().usedDefault) {,203,download/mongodb_mongo277.cpp
20bc3f49fafb2c8a8d9e8224e8723cd767549d2c,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey
the intent of the function.",src/mongo/s/commands/cluster_drop_database_cmd.cpp,+,txn->getWriteConcern().toBSON());,205,download/mongodb_mongo277.cpp
20bc3f49fafb2c8a8d9e8224e8723cd767549d2c,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey
the intent of the function.",src/mongo/s/commands/cluster_drop_database_cmd.cpp,-,"<< txn->getWriteConcern().toBSON()),",217,download/mongodb_mongo277.cpp
20bc3f49fafb2c8a8d9e8224e8723cd767549d2c,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey
the intent of the function.",src/mongo/s/commands/commands_public.cpp,-,virtual bool supportsWriteConcern(const BSONObj& cmd) const override {,551,download/mongodb_mongo278.cpp
20bc3f49fafb2c8a8d9e8224e8723cd767549d2c,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey
the intent of the function.",src/mongo/s/commands/commands_public.cpp,-,"auto status = Grid::get(txn)->catalogCache()->getDatabase(txn, dbName);",560,download/mongodb_mongo278.cpp
20bc3f49fafb2c8a8d9e8224e8723cd767549d2c,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey
the intent of the function.",src/mongo/s/commands/commands_public.cpp,-,"log() << ""DROP: "" << nss.ns();",570,download/mongodb_mongo278.cpp
20bc3f49fafb2c8a8d9e8224e8723cd767549d2c,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey
the intent of the function.",src/mongo/s/commands/commands_public.cpp,-,"log() << ""\tdrop going to do passthrough"";",573,download/mongodb_mongo278.cpp
20bc3f49fafb2c8a8d9e8224e8723cd767549d2c,"SERVER-27419 Move cluster 'drop' command to a separate file

Also renames DBConfig::invalidateNs to markNSNotSharded to better convey
the intent of the function.",src/mongo/s/commands/commands_public.cpp,-,"uassertStatusOK(Grid::get(txn)->catalogClient(txn)->dropCollection(txn, nss));",576,download/mongodb_mongo278.cpp
88dd11b030dbbc47332d42d431a40865cc534435,SERVER-27385: Add dbtest asserting that {rolesInfo: 1} returns no duplicate fields,src/mongo/dbtests/commandtests.cpp,+,ASSERT(ok);,321,download/mongodb_mongo279.cpp
88dd11b030dbbc47332d42d431a40865cc534435,SERVER-27385: Add dbtest asserting that {rolesInfo: 1} returns no duplicate fields,src/mongo/dbtests/commandtests.cpp,+,ASSERT(observedFields.find(field) == observedFields.end());,325,download/mongodb_mongo279.cpp
128ddb98e3e23787bdb7984b1e8d2a87a81cdf78,"SERVER-27391 Deduplicate `Command::registerError`

The `Command::registerError` symbol is duplicated with
implementations for mongos, mongo/mongod, and the test drivers.
A registration/handler can be used to eliminate this link-time
incompatibility.",src/mongo/db/commands.cpp,+,"[](OperationContext*, const DBException&) { fassertFailed(40357); };",377,download/mongodb_mongo280.cpp
