class,class_size,check,variable
863,1,"[""apr_proc_create_ret"", null]","[""APLOGNO_ret"", ""apr_filepath_name_get_ret"", null, null, ""apr_proc_create_ret"", ""ap_os_create_privileged_process_arg_ret"", null, ""apr_proc_create_ret""]"
864,1,"[""fork_ret"", ""fork_ret""]","[""APLOGNO_ret"", null, null, null, ""cgid_server_arg""]"
865,1,"[""strlen_ret"", null, ""APR_OFFSETOF_arg""]","[""APLOGNO_ret"", null, null, ""cgid_start_arg"", ""strlen_arg_ret""]"
866,1,"[""request_rec"", null, null, ""request_rec"", null, null, ""char""]","[""apr_file_open_arg_ret"", ""char""]"
867,1,"[""request_rec"", null, null, ""request_rec"", null, null, ""char""]","[""apr_file_open_arg_ret""]"
868,1,"[""request_rec"", null, null, ""request_rec"", null, null, ""char""]","[""apr_file_open_arg_ret"", ""apr_table_entry_t"", ""int"", null, ""apr_table_entry_t"", ""int"", null]"
869,1,"[""int""]","[""apr_file_write_full_arg_ret""]"
2466,2,"[""apr_file_gets_ret"", null]","[""apr_file_write_full_arg_ret""]"
870,1,"[""apr_file_gets_ret"", null]","[""apr_file_gets_arg"", ""apr_file_write_full_arg_ret""]"
871,1,"[""apr_file_gets_ret"", null]","[null, ""apr_file_write_full_arg_ret""]"
872,1,"[""socket_ret"", ""socket_ret""]","[""APLOGNO_ret"", ""request_rec"", ""cgid_server_conf"", null, null]"
873,1,"[null, null, null, null, ""int"", null]","[""APLOGNO_ret"", null, null, null, ""request_rec"", ""int""]"
874,1,"[null, null, null, null, ""int"", null]","[""APLOGNO_ret"", ""request_rec"", ""cgid_server_conf"", null, null]"
875,1,"[""apr_time_sec_ret"", ""apr_time_now_ret"", ""int"", null, null]","[""apr_pstrcat_ret"", ""APLOGNO_ret"", ""request_rec"", ""cgid_server_conf"", null, ""int""]"
876,1,"[""kill_ret"", ""int"", null]","[""APLOGNO_ret"", ""request_rec"", ""cgid_server_conf"", null, ""int""]"
877,1,"[""sizeof_arg_ret""]","[""APLOGNO_ret"", null, null, ""connect_to_daemon_arg_ret"", ""connect_to_daemon_arg_ret"", null, null]"
878,1,"[""send_req_ret"", null]","[""APLOGNO_ret"", null, null, ""send_req_ret"", ""send_req_arg_ret""]"
2467,2,"[null, ""get_cgi_pid_ret""]","[null, null, ""get_cgi_pid_ret"", ""get_cgi_pid_arg_ret""]"
879,1,"[""APR_STATUS_IS_TIMEUP_ret""]","[""APLOGNO_ret"", null, null, ""ap_get_brigade_ret"", ""get_cgi_pid_arg_ret""]"
880,1,"[""ap_get_brigade_ret"", null]","[""APLOGNO_ret"", null, null, ""ap_get_brigade_ret"", ""get_cgi_pid_arg_ret""]"
881,1,"[""apr_file_write_full_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_file_write_full_ret"", ""get_cgi_pid_arg_ret"", ""get_cgi_pid_arg_ret"", null]"
882,1,"[""ap_pass_brigade_ret"", null]","[null, null, ""ap_pass_brigade_ret"", ""ap_internal_redirect_handler_arg_ret""]"
883,1,"[""include_cgi_ret"", null]","[""APLOGNO_ret"", null, null, ""request_rec"", ""cgid_pfn_ps_arg_ret"", ""char""]"
884,1,"[""ap_rputc_arg_ret""]","[""ap_rputc_arg_ret""]"
885,1,"[""ap_rputc_arg_ret""]",[null]
886,1,"[""get_fn_info_arg_ret""]","[""apr_file_putc_arg"", ""ap_rprintf_arg_ret""]"
887,1,"[""set_fn_info_arg_ret""]","[""set_fn_info_arg_ret""]"
888,1,"[""set_fn_info_arg_ret""]","[""put_int_flush_right_arg_ret""]"
889,1,"[""put_int_flush_right_arg""]","[""apr_file_putc_arg""]"
890,1,"[""put_int_flush_right_arg""]",[null]
891,1,"[""put_int_flush_right_arg_ret""]","[""put_int_flush_right_arg_ret""]"
892,1,"[""put_int_flush_right_arg_ret""]",[null]
2468,2,"[""mod_info_indent_arg_ret""]","[null, ""ap_directive_t"", null, ""ap_directive_t"", null]"
893,1,"[""mod_info_indent_arg_ret""]","[null, ""ap_escape_html_arg_ret""]"
894,1,"[""ap_rprintf_arg_ret""]","[null, ""ap_escape_html_arg_ret""]"
895,1,"[""module_find_hook_ret""]","[""request_rec"", ""hook_lookup_t"", null, null]"
2469,2,"[""module_participate_arg_ret""]","[""module_participate_arg_ret""]"
896,1,"[""strcmp_arg_ret""]","[""ap_rprintf_arg""]"
2470,2,"[""ap_rprintf_arg_ret""]","[""ap_rprintf_arg_ret""]"
2720,7,"[""ap_set_content_type_arg_ret"", null]","[""ap_set_content_type_arg_ret""]"
897,1,"[""APR_ARRAY_IDX_arg"", ""APR_ARRAY_IDX_arg_ret"", null]","[""ap_rprintf_arg_ret""]"
898,1,"[""ap_set_content_type_arg_ret"", null]","[""ap_rprintf_arg_ret""]"
899,1,"[""strcasecmp_ret"", ""show_providers_arg_ret"", null]","[""show_providers_arg_ret""]"
900,1,"[""strcasecmp_ret"", ""show_providers_arg_ret"", null]","[""mod_info_module_cmds_arg_ret""]"
2721,4,"[""strcasecmp_ret"", ""mod_info_module_cmds_arg_ret"", null]","[""ap_rprintf_arg_ret""]"
2471,2,"[""module_find_hook_ret""]","[""ap_rprintf_arg_ret""]"
2722,4,"[""module_find_hook_arg_ret"", null]","[""ap_rprintf_arg_ret""]"
901,1,"[""command_rec""]","[""module_request_hook_participate_arg_ret""]"
902,1,"[""command_rec"", null]","[""ap_escape_html_ret"", ""ap_rprintf_arg_ret""]"
903,1,"[""command_rec"", null]","[""ap_rprintf_arg_ret""]"
904,1,"[""command_rec""]","[""ap_rprintf_arg_ret""]"
905,1,"[""command_rec""]","[""mod_info_module_cmds_arg_ret""]"
2472,2,"[""find_more_info_ret""]","[""mod_info_module_cmds_arg_ret""]"
906,1,"[""find_more_info_ret""]","[""find_more_info_ret"", ""mod_info_module_cmds_arg_ret""]"
907,1,"[""strcasecmp_ret"", ""mod_info_module_cmds_arg_ret"", null]","[""mod_info_module_cmds_arg_ret""]"
908,1,"[""strcasecmp_ret"", ""module_request_hook_participate_arg_ret"", ""mod_info_module_cmds_arg_ret"", null]","[""mod_info_module_cmds_arg_ret""]"
2723,5,"[""strcasecmp_ret"", ""ap_set_content_type_arg_ret"", null]","[""mod_info_module_cmds_arg_ret""]"
909,1,"[""strcasecmp_ret"", ""ap_set_content_type_arg_ret"", null]","[""APR_ARRAY_IDX_ret"", null, ""mod_info_module_cmds_arg_ret""]"
910,1,"[""strcasecmp_ret"", ""ap_set_content_type_arg_ret"", null]","[""ap_psignature_ret"", ""mod_info_module_cmds_arg_ret""]"
911,1,"[""apr_off_t"", ""apr_off_t""]","[null, null, ""ap_condition_if_range_arg_ret""]"
912,1,"[""apr_off_t"", ""apr_off_t""]","[""APLOGNO_ret"", null, null, ""ap_condition_if_range_arg_ret"", null, ""char"", ""ap_condition_if_range_arg_ret"", ""ap_getword_arg_ret"", ""int"", ""int"", ""apr_off_t""]"
913,1,"[""ap_get_mime_headers_arg_ret"", null, null]","[""APLOGNO_ret"", null, null, ""ap_get_mime_headers_arg_ret"", ""ap_get_mime_headers_arg_ret"", null, ""apr_table_get_ret"", ""apr_table_get_ret"", ""apr_table_get_ret""]"
914,1,"[""bail_out_on_error_arg"", null, null, null]","[""APLOGNO_ret"", null, null, ""bail_out_on_error_arg"", null, ""ap_find_last_token_arg_ret""]"
915,1,"[""strcasecmp_ret"", ""ap_find_last_token_ret""]","[""APLOGNO_ret"", null, null, ""bail_out_on_error_arg"", null, ""ap_find_last_token_arg_ret""]"
916,1,"[""apr_strtoff_ret"", ""apr_strtoff_arg_ret"", ""apr_strtoff_arg_ret"", ""apr_strtoff_arg_ret"", ""bail_out_on_error_arg_ret"", null]","[""APLOGNO_ret"", null, null, ""bail_out_on_error_arg_ret"", null]"
917,1,"[""bail_out_on_error_arg_ret"", null, ""bail_out_on_error_arg_ret"", null, ""bail_out_on_error_arg_ret"", null]","[""APLOGNO_ret"", null, null, ""bail_out_on_error_arg_ret"", null, null, null, ""bail_out_on_error_arg_ret"", null, ""bail_out_on_error_arg_ret"", null]"
918,1,"[""parse_chunk_size_ret"", null]","[""APLOGNO_ret"", null, null, ""parse_chunk_size_ret"", ""bail_out_on_error_arg_ret"", null, null, ""parse_chunk_size_ret""]"
919,1,"[""read_chunked_trailers_arg_ret"", null, ""read_chunked_trailers_arg_ret"", null]","[""APLOGNO_ret"", null, null, ""read_chunked_trailers_arg_ret"", null, null, null, ""read_chunked_trailers_arg_ret"", null, ""read_chunked_trailers_arg_ret"", null]"
920,1,"[""bail_out_on_error_arg_ret"", null, null, null, null, null, null, null, null, null, null, null, null]","[""APLOGNO_ret"", null, null, ""bail_out_on_error_arg_ret"", null, null, ""bail_out_on_error_arg_ret"", null]"
921,1,"[""ap_scan_http_token_arg""]","[""APLOGNO_ret"", null, null, "" struct check_header_ctx"", null]"
922,1,"[""ap_scan_vchar_obstext_ret""]","[""APLOGNO_ret"", null, null, "" struct check_header_ctx"", null, ""ap_scan_vchar_obstext_arg_ret""]"
923,1,"[""ap_scan_http_field_content_ret"", null, ""ap_scan_http_field_content_ret"", null, ""ap_scan_http_field_content_ret"", ""ap_scan_http_field_content_ret""]","[""APLOGNO_ret"", null, null, "" struct check_header_ctx"", null, ""ap_scan_vchar_obstext_arg_ret"", ""ap_scan_http_field_content_arg_ret""]"
2473,2,"[""APLOGrtrace4_ret""]","[""ap_escape_logitem_ret"", ""ap_escape_logitem_ret"", null, null, ""APLOGrtrace4_arg_ret""]"
924,1,"[""APLOGrtrace3_ret""]","[""APLOGrtrace4_ret"", null, null, ""APLOGrtrace3_arg_ret"", ""APLOGrtrace3_arg_ret"", null]"
925,1,"[""APLOGrtrace3_ret""]","[null, null, ""APLOGrtrace4_arg_ret"", ""apr_table_get_ret"", ""apr_table_get_ret"", ""ap_recent_rfc822_date_arg_ret""]"
926,1,"[""form_header_field_arg_ret""]","[null, null, ""APLOGrtrace4_arg_ret"", ""form_header_field_arg_ret""]"
927,1,"[""ap_index_of_response_arg"", null]","[""APLOGNO_ret"", null, null, ""ap_finalize_request_protocol_arg_ret"", ""ap_index_of_response_arg""]"
928,1,"[""ap_index_of_response_arg"", null]","[""APLOGNO_ret"", null, null, ""ap_finalize_request_protocol_arg_ret""]"
929,1,"[""ap_is_url_ret""]","[""APLOGNO_ret"", null, null, ""ap_internal_redirect_arg_ret"", ""ap_internal_redirect_arg_ret""]"
930,1,"[""APLOGrtrace4_ret""]","[null, null, ""APLOGrtrace4_arg_ret""]"
931,1,"[""ap_remove_output_filter_arg"", ""ap_die_arg_ret"", ""ap_die_arg_ret"", ""ap_remove_output_filter_arg"", null, null]","[""APLOGNO_ret"", null, null, ""ap_die_arg_ret"", ""ap_remove_output_filter_arg"", null, null, ""ap_die_arg_ret"", null, ""ap_parse_uri_arg_ret""]"
2474,2,"[""ap_server_root_relative_ret""]","[""APLOGNO_ret"", ""ap_get_module_config_ret"", null, null, null, ""server_rec"", null]"
2475,2,"[""ap_pcfg_openfile_ret"", ""ap_pcfg_openfile_ret"", null]","[""APLOGNO_ret"", null, null, ""ap_pcfg_openfile_ret"", ""server_rec"", ""ap_pcfg_openfile_arg_ret""]"
2476,2,"[""apr_isspace_arg_ret""]","[""APLOGNO_ret"", null, null, ""server_rec"", null, ""zap_sp_and_dup_arg""]"
932,1,"[""apr_isspace_arg_ret"", ""apr_isspace_arg_ret""]","[""APLOGNO_ret"", null, null, ""server_rec"", null, ""zap_sp_and_dup_arg""]"
933,1,"[""apr_isspace_arg_ret""]","[""APLOGNO_ret"", null, null, ""server_rec""]"
2477,2,"[""zap_sp_ret"", ""zap_sp_and_dup_arg"", ""zap_sp_ret""]","[""APLOGNO_ret"", null, null, ""server_rec""]"
934,1,"[""zap_sp_and_dup_ret"", ""zap_sp_and_dup_arg"", ""zap_sp_and_dup_ret""]","[""APLOGNO_ret"", null, null, ""server_rec""]"
2478,2,"[""is_token_ret""]","[""APLOGNO_ret"", null, null, ""server_rec""]"
935,1,"[""is_quoted_pair_arg_ret"", ""is_quoted_pair_arg_ret""]","[""APLOGNO_ret"", null, null, ""server_rec""]"
936,1,"[""is_qtext_ret""]","[""APLOGNO_ret"", null, null, ""server_rec""]"
937,1,"[""zap_sp_and_dup_ret"", null, ""zap_sp_and_dup_ret""]","[""APLOGNO_ret"", null, null, ""server_rec""]"
938,1,"[""apr_hash_get_ret"", null]","[""ap_getword_ret"", ""apr_pstrcat_arg"", ""ap_add_input_filter_arg_ret"", ""ap_add_input_filter_arg_ret"", null]"
939,1,"[""APR_STATUS_IS_EOF_ret"", ""APR_STATUS_IS_TIMEUP_ret""]","[""APLOGNO_ret"", null, null, ""ap_get_brigade_ret"", ""update_echo_child_status_arg_ret"", null, ""update_echo_child_status_arg_ret"", null]"
940,1,"[""APR_BRIGADE_EMPTY_ret""]","[""APLOGNO_ret"", null, null, ""ap_get_brigade_ret"", ""update_echo_child_status_arg_ret"", null, ""update_echo_child_status_arg_ret"", null]"
941,1,"[""ap_pass_brigade_ret"", null]","[""APLOGNO_ret"", null, null, ""ap_pass_brigade_ret"", ""ap_get_conn_socket_arg_ret"", null, ""ap_get_conn_socket_arg_ret"", null]"
942,1,"[""apr_socket_create_ret""]","[""APLOGNO_ret"", null, null, ""apr_socket_create_ret"", ""hm_ctx_t"", null]"
2479,2,"[""apr_socket_opt_set_ret""]","[""APLOGNO_ret"", null, null, ""apr_socket_opt_set_ret"", ""hm_ctx_t"", null]"
943,1,"[""apr_socket_bind_ret""]","[""APLOGNO_ret"", null, null, ""apr_socket_bind_ret"", ""hm_ctx_t"", null]"
944,1,"[""apr_mcast_join_ret""]","[""APLOGNO_ret"", null, null, ""apr_mcast_join_ret"", ""hm_ctx_t"", null]"
945,1,"[""apr_mcast_loopback_ret""]","[""APLOGNO_ret"", null, null, ""apr_mcast_loopback_ret"", ""hm_ctx_t"", null]"
946,1,"[""apr_file_mktemp_ret""]","[""APLOGNO_ret"", null, null, ""apr_file_mktemp_ret"", ""hm_ctx_t"", ""hm_server_t"", ""apr_file_mktemp_arg_ret""]"
947,1,"[""apr_file_info_get_ret""]","[""APLOGNO_ret"", null, null, ""apr_file_info_get_ret"", ""hm_ctx_t"", ""hm_server_t"", ""hm_ctx_t"", null]"
948,1,"[""apr_brigade_split_line_ret""]","[""APLOGNO_ret"", null, null, ""apr_brigade_split_line_ret"", ""hm_ctx_t"", ""hm_server_t"", ""hm_ctx_t"", null]"
949,1,"[""apr_pstrmemdup_ret"", null]","[""apr_file_mktemp_arg_ret"", null]"
950,1,"[""strcmp_ret""]","[""apr_file_mktemp_arg_ret"", ""strcmp_arg_ret"", ""hm_server_t"", null, ""hm_server_t"", null, null, null, ""apr_time_t"", ""hm_server_t"", null]"
951,1,"[""apr_pstrmemdup_ret"", null]","[""apr_file_mktemp_arg_ret"", ""hm_server_t"", ""strcmp_arg_ret"", ""hm_server_t"", null, ""hm_server_t"", null, null, null, ""apr_time_sec_ret"", ""hm_server_t"", null]"
952,1,"[""int""]","[""apr_file_mktemp_arg_ret"", ""hm_server_t"", ""strcmp_arg_ret"", ""hm_server_t"", null, ""hm_server_t"", null, null, null, ""apr_time_sec_ret"", ""hm_server_t"", null]"
953,1,"[""apr_file_flush_ret""]","[""APLOGNO_ret"", null, null, ""apr_file_flush_ret"", ""hm_ctx_t"", ""hm_server_t"", ""apr_file_mktemp_arg_ret""]"
954,1,"[""apr_file_close_ret""]","[""APLOGNO_ret"", null, null, ""apr_file_close_ret"", ""hm_ctx_t"", ""hm_server_t"", ""apr_file_mktemp_arg_ret""]"
955,1,"[""apr_file_perms_set_ret"", ""apr_file_perms_set_ret"", null, ""apr_file_perms_set_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_file_perms_set_ret"", ""hm_ctx_t"", ""hm_server_t"", ""apr_file_perms_set_arg_ret""]"
956,1,"[""apr_file_rename_ret""]","[""APLOGNO_ret"", null, null, ""apr_file_rename_ret"", ""hm_ctx_t"", ""hm_server_t"", ""apr_file_rename_arg_ret"", ""hm_ctx_t"", null]"
957,1,"[""apr_file_mktemp_ret""]","[""APLOGNO_ret"", null, null, ""apr_file_mktemp_ret"", ""hm_ctx_t"", ""apr_hash_this_arg"", ""apr_file_mktemp_arg_ret""]"
958,1,"[""apr_time_sec_ret"", null]","[""apr_file_mktemp_arg_ret"", ""apr_hash_this_arg_ret"", null, ""apr_hash_this_arg_ret"", null, ""apr_hash_this_arg_ret"", null, null, null, ""apr_time_sec_ret"", ""apr_hash_this_arg_ret"", null]"
959,1,"[""apr_file_flush_ret""]","[""APLOGNO_ret"", null, null, ""apr_file_flush_ret"", ""hm_ctx_t"", ""apr_hash_this_arg_ret"", ""apr_file_mktemp_arg_ret""]"
960,1,"[""apr_file_close_ret""]","[""APLOGNO_ret"", null, null, ""apr_file_close_ret"", ""hm_ctx_t"", ""apr_hash_this_arg_ret"", ""apr_file_mktemp_arg_ret""]"
961,1,"[""apr_file_perms_set_ret"", ""apr_file_perms_set_ret"", null, ""apr_file_perms_set_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_file_perms_set_ret"", ""hm_ctx_t"", ""apr_hash_this_arg_ret"", ""apr_file_perms_set_arg_ret""]"
962,1,"[""apr_file_rename_ret""]","[""APLOGNO_ret"", null, null, ""apr_file_rename_ret"", ""hm_ctx_t"", ""apr_hash_this_arg_ret"", ""apr_file_rename_arg_ret"", ""hm_ctx_t"", null]"
963,1,"[""apr_table_get_ret"", ""apr_table_get_ret"", ""apr_table_get_ret"", null, null, null]","[""APLOGNO_ret"", ""apr_table_get_ret"", ""apr_table_get_ret"", null, null, ""hm_get_server_arg"", ""hm_server_t"", ""apr_sockaddr_ip_get_arg""]"
964,1,"[""apr_table_get_ret"", ""apr_table_get_ret"", ""apr_table_get_ret"", null, null, null]","[""APLOGNO_ret"", null, null, ""hm_get_server_arg_ret"", ""hm_get_server_ret"", ""apr_sockaddr_ip_get_arg_ret""]"
965,1,"[""APR_STATUS_IS_EAGAIN_ret""]","[""APLOGNO_ret"", null, null, ""apr_socket_recvfrom_ret"", ""hm_processmsg_arg"", null]"
966,1,"[""apr_socket_recvfrom_ret""]","[""APLOGNO_ret"", null, null, ""apr_socket_recvfrom_ret"", ""hm_processmsg_arg"", null]"
967,1,"[""hm_listen_ret""]","[""APLOGNO_ret"", null, null, ""hm_listen_ret"", ""hm_listen_arg_ret"", null]"
968,1,"[""hm_listen_ret""]","[""APLOGNO_ret"", null, null, ""hm_listen_arg_ret"", null, null]"
969,1,"[""int"", null]","[""APLOGNO_ret"", null, null, ""hm_recv_arg_ret"", null, null]"
2546,3,"[""APR_RETRIEVE_OPTIONAL_FN_ret"", ""APR_RETRIEVE_OPTIONAL_FN_ret""]","[""APLOGNO_ret"", null, null, ""server_rec""]"
2480,2,"[""ap_lookup_provider_ret""]","[""APLOGNO_ret"", null, null, ""server_rec"", null]"
970,1,"["" storage create_arg_ret""]","[""APLOGNO_ret"", null, null, ""server_rec""]"
971,1,"[""hm_watchdog_get_instance_ret""]","[""APLOGNO_ret"", null, null, ""hm_watchdog_get_instance_ret"", ""server_rec"", null]"
972,1,"[""hm_watchdog_register_callback_ret""]","[""APLOGNO_ret"", null, null, ""hm_watchdog_register_callback_ret"", ""server_rec"", null]"
973,1,"[""hm_watchdog_register_callback_ret""]","[""APLOGNO_ret"", null, null, ""server_rec"", null]"
974,1,"[""apr_socket_create_ret""]","[""APLOGNO_ret"", null, null, ""apr_socket_create_ret"", null]"
975,1,"[""apr_mcast_loopback_ret""]","[""APLOGNO_ret"", null, null, ""apr_mcast_loopback_ret"", null]"
976,1,"[""apr_socket_sendto_ret""]","[""APLOGNO_ret"", null, null, ""apr_socket_sendto_ret"", null]"
2734,7,"[""ap_proxy_canon_netloc_ret""]","[""APLOGNO_ret"", null, null, ""request_rec"", ""ap_proxy_canon_netloc_arg_ret"", ""ap_proxy_canon_netloc_ret""]"
2481,2,"[""ap_get_brigade_ret"", null]","[""APLOGNO_ret"", null, null, ""ap_get_brigade_ret"", ""ap_proxy_pass_brigade_arg_ret"", ""ap_proxy_pass_brigade_arg_ret"", null, ""ap_proxy_pass_brigade_arg_ret"", null, ""ap_proxy_pass_brigade_arg_ret"", null, ""conn_rec"", null, ""conn_rec"", null, ""conn_rec"", null]"
977,1,"[""apr_strtoff_ret"", ""apr_strtoff_arg_ret"", ""apr_strtoff_arg_ret"", ""apr_strtoff_arg_ret"", ""apr_strtoff_arg_ret""]","[""APLOGNO_ret"", null, null, ""apr_strtoff_ret"", ""ap_proxy_pass_brigade_arg"", ""apr_strtoff_arg_ret""]"
978,1,"[""apr_off_t"", ""apr_strtoff_arg_ret""]","[""APLOGNO_ret"", null, null, ""ap_proxy_pass_brigade_arg"", null, null, ""apr_off_t"", ""apr_strtoff_arg_ret""]"
979,1,"[""apr_off_t"", ""apr_strtoff_arg_ret""]","[""APLOGNO_ret"", null, null, ""ap_proxy_pass_brigade_arg_ret"", ""ap_proxy_pass_brigade_arg_ret"", null, null]"
980,1,"[""ap_get_limit_req_body_ret"", ""apr_off_t_toa_arg"", ""apr_brigade_length_arg_ret"", ""ap_get_limit_req_body_ret""]","[""APLOGNO_ret"", null, null, ""ap_get_limit_req_body_arg_ret"", null, ""ap_get_limit_req_body_ret""]"
981,1,"[""apr_temp_dir_get_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_temp_dir_get_ret"", ""ap_get_limit_req_body_arg_ret""]"
982,1,"[""apr_temp_dir_get_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_temp_dir_get_ret"", ""ap_get_limit_req_body_arg_ret"", ""apr_temp_dir_get_arg_ret""]"
983,1,"[""apr_file_write_full_ret"", null]","[""APLOGNO_ret"", null, null, ""apr_file_write_full_ret"", ""ap_get_limit_req_body_arg_ret"", ""apr_file_name_get_arg_ret""]"
984,1,"[""ap_get_brigade_ret"", null]","[""APLOGNO_ret"", null, null, ""ap_get_brigade_ret"", ""ap_get_limit_req_body_arg_ret"", ""ap_proxy_pass_brigade_arg"", null, ""ap_proxy_pass_brigade_arg"", null, ""ap_proxy_pass_brigade_arg"", null, ""conn_rec"", null, ""conn_rec"", null, ""conn_rec"", null]"
985,1,"[""strcasecmp_ret"", ""strcasecmp_arg_ret""]","[""APLOGNO_ret"", null, null, ""ap_proxy_create_hdrbrgd_arg_ret"", ""strcasecmp_arg_ret""]"
986,1,"[""ap_proxy_create_hdrbrgd_arg_ret"", ""strcasecmp_arg_ret""]","[""APLOGNO_ret"", null, null, ""ap_proxy_create_hdrbrgd_arg_ret"", ""conn_rec"", null, ""conn_rec"", null, ""conn_rec"", null]"
987,1,"[""ap_get_brigade_ret"", null]","[""APLOGNO_ret"", null, null, ""ap_get_brigade_ret"", ""ap_proxy_create_hdrbrgd_arg_ret"", ""ap_proxy_create_hdrbrgd_arg_ret"", null, ""ap_proxy_create_hdrbrgd_arg_ret"", null, ""ap_proxy_create_hdrbrgd_arg_ret"", null, ""conn_rec"", null, ""conn_rec"", null, ""conn_rec"", null]"
988,1,"[""ap_save_brigade_ret"", null]","[""APLOGNO_ret"", null, null, ""ap_save_brigade_ret"", ""ap_proxy_create_hdrbrgd_arg_ret"", ""ap_proxy_create_hdrbrgd_arg_ret"", null, ""ap_proxy_create_hdrbrgd_arg_ret"", null, ""ap_proxy_create_hdrbrgd_arg_ret"", null, ""conn_rec"", null, ""conn_rec"", null, ""conn_rec"", null]"
