commit_sha,commit_message,file_name,change_type,log_statement,old_log_loc,old_store_name,new_log_loc,new_store_name
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/testProcess.c,-,"printf(""Child was disowned.\n""); break;",485,/data/download/CMake/CMake/Kitware_CMake_41_old.cpp,463,/data/download/CMake/CMake/Kitware_CMake_41_new.cpp
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/testProcess.c,+,"printf(""Child was disowned.\n"");",486,/data/download/CMake/CMake/Kitware_CMake_41_old.cpp,463,/data/download/CMake/CMake/Kitware_CMake_41_new.cpp
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/testProcess.c,-,"fprintf(stderr, ""Poll count is %d, which is less than %d.\n"",",519,/data/download/CMake/CMake/Kitware_CMake_41_old.cpp,493,/data/download/CMake/CMake/Kitware_CMake_41_new.cpp
88f38a2bb42599561e685dfba956866d857fe518,"Merge topic 'update-kwsys'

95a97a40 Merge branch 'upstream-KWSys' into update-kwsys
773b36e5 KWSys 2016-11-09 (18c65411)",Source/kwsys/testProcess.c,+,"fprintf(stderr, ""Poll count is %d, which is less than %d.\n"", poll,",521,/data/download/CMake/CMake/Kitware_CMake_41_old.cpp,494,/data/download/CMake/CMake/Kitware_CMake_41_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/IOStream.cxx,-,"sprintf(buffer, format, value);",199,/data/download/CMake/CMake/Kitware_CMake_42_old.cpp,170,/data/download/CMake/CMake/Kitware_CMake_42_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/IOStream.cxx,+,"sprintf(buffer, format, value);",202,/data/download/CMake/CMake/Kitware_CMake_42_old.cpp,203,/data/download/CMake/CMake/Kitware_CMake_42_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,"printf(""RegularExpression::compile(): No expression supplied.\n"");",351,/data/download/CMake/CMake/Kitware_CMake_43_old.cpp,340,/data/download/CMake/CMake/Kitware_CMake_43_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,"printf(""RegularExpression::compile(): Error in compile.\n"");",357,/data/download/CMake/CMake/Kitware_CMake_43_old.cpp,351,/data/download/CMake/CMake/Kitware_CMake_43_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,"printf(""RegularExpression::compile(): Expression too big.\n"");",370,/data/download/CMake/CMake/Kitware_CMake_43_old.cpp,359,/data/download/CMake/CMake/Kitware_CMake_43_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,"printf(""RegularExpression::compile(): Out of memory.\n"");",377,/data/download/CMake/CMake/Kitware_CMake_43_old.cpp,373,/data/download/CMake/CMake/Kitware_CMake_43_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,"printf(""RegularExpression::compile(): Too many parentheses.\n"");",465,/data/download/CMake/CMake/Kitware_CMake_43_old.cpp,445,/data/download/CMake/CMake/Kitware_CMake_43_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,"printf(""RegularExpression::compile(): Unmatched parentheses.\n"");",517,/data/download/CMake/CMake/Kitware_CMake_43_old.cpp,487,/data/download/CMake/CMake/Kitware_CMake_43_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,"printf(""RegularExpression::compile(): Unmatched parentheses.\n"");",517,/data/download/CMake/CMake/Kitware_CMake_43_old.cpp,492,/data/download/CMake/CMake/Kitware_CMake_43_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,"printf(""RegularExpression::compile(): Internal error.\n"");",517,/data/download/CMake/CMake/Kitware_CMake_43_old.cpp,496,/data/download/CMake/CMake/Kitware_CMake_43_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,"printf(""RegularExpression::compile() : *+ operand could be empty.\n"");",624,/data/download/CMake/CMake/Kitware_CMake_43_old.cpp,565,/data/download/CMake/CMake/Kitware_CMake_43_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,"printf(""RegularExpression::compile(): Nested *?+.\n"");",624,/data/download/CMake/CMake/Kitware_CMake_43_old.cpp,599,/data/download/CMake/CMake/Kitware_CMake_43_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,"printf(""RegularExpression::compile(): Invalid range in [].\n"");",745,/data/download/CMake/CMake/Kitware_CMake_43_old.cpp,652,/data/download/CMake/CMake/Kitware_CMake_43_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,"printf(""RegularExpression::compile(): Unmatched [].\n"");",749,/data/download/CMake/CMake/Kitware_CMake_43_old.cpp,665,/data/download/CMake/CMake/Kitware_CMake_43_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,"printf(""RegularExpression::compile(): Internal error.\n""); // Never here",749,/data/download/CMake/CMake/Kitware_CMake_43_old.cpp,681,/data/download/CMake/CMake/Kitware_CMake_43_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,"printf(""RegularExpression::compile(): ?+* follows nothing.\n"");",749,/data/download/CMake/CMake/Kitware_CMake_43_old.cpp,687,/data/download/CMake/CMake/Kitware_CMake_43_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,"printf(""RegularExpression::compile(): Trailing backslash.\n"");",749,/data/download/CMake/CMake/Kitware_CMake_43_old.cpp,692,/data/download/CMake/CMake/Kitware_CMake_43_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,"printf(""RegularExpression::compile(): Internal error.\n"");",749,/data/download/CMake/CMake/Kitware_CMake_43_old.cpp,708,/data/download/CMake/CMake/Kitware_CMake_43_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,printf(,904,/data/download/CMake/CMake/Kitware_CMake_43_old.cpp,874,/data/download/CMake/CMake/Kitware_CMake_43_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,printf(,1154,/data/download/CMake/CMake/Kitware_CMake_43_old.cpp,1118,/data/download/CMake/CMake/Kitware_CMake_43_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,"printf(""RegularExpression::find(): Internal error -- corrupted pointers.\n"");",1163,/data/download/CMake/CMake/Kitware_CMake_43_old.cpp,1130,/data/download/CMake/CMake/Kitware_CMake_43_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/RegularExpression.cxx,+,"printf(""cm RegularExpression::find(): Internal error.\n"");",1206,/data/download/CMake/CMake/Kitware_CMake_43_old.cpp,1170,/data/download/CMake/CMake/Kitware_CMake_43_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/Terminal.c,-,"vfprintf(stream, format, var_args);",88,/data/download/CMake/CMake/Kitware_CMake_44_old.cpp,74,/data/download/CMake/CMake/Kitware_CMake_44_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/Terminal.c,+,"vfprintf(stream, format, var_args);",90,/data/download/CMake/CMake/Kitware_CMake_44_old.cpp,76,/data/download/CMake/CMake/Kitware_CMake_44_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/testFail.c,-,"printf(""DASHBOARD_TEST_FROM_CTEST = %s\n"", env);",26,/data/download/CMake/CMake/Kitware_CMake_45_old.cpp,14,/data/download/CMake/CMake/Kitware_CMake_45_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/testFail.c,+,"printf(""DASHBOARD_TEST_FROM_CTEST = %s\n"", env);",28,/data/download/CMake/CMake/Kitware_CMake_45_old.cpp,15,/data/download/CMake/CMake/Kitware_CMake_45_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/testFail.c,-,"printf(""The version of ctest is not able to handle intentionally failing tests, so pass.\n"");",31,/data/download/CMake/CMake/Kitware_CMake_45_old.cpp,18,/data/download/CMake/CMake/Kitware_CMake_45_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/testFail.c,+,"printf(""The version of ctest is not able to handle intentionally failing """,32,/data/download/CMake/CMake/Kitware_CMake_45_old.cpp,19,/data/download/CMake/CMake/Kitware_CMake_45_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/testProcess.c,-,"fprintf(stdout, ""Poll count reached limit %d.\n"",",429,/data/download/CMake/CMake/Kitware_CMake_46_old.cpp,410,/data/download/CMake/CMake/Kitware_CMake_46_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/testProcess.c,+,"fprintf(stdout, ""Poll count reached limit %d.\n"", MAXPOLL);",431,/data/download/CMake/CMake/Kitware_CMake_46_old.cpp,411,/data/download/CMake/CMake/Kitware_CMake_46_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/testProcess.c,-,"printf(""No process has been executed.\n""); break;",467,/data/download/CMake/CMake/Kitware_CMake_46_old.cpp,440,/data/download/CMake/CMake/Kitware_CMake_46_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/testProcess.c,+,"printf(""No process has been executed.\n"");",468,/data/download/CMake/CMake/Kitware_CMake_46_old.cpp,440,/data/download/CMake/CMake/Kitware_CMake_46_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/testProcess.c,-,"printf(""The process is still executing.\n""); break;",469,/data/download/CMake/CMake/Kitware_CMake_46_old.cpp,443,/data/download/CMake/CMake/Kitware_CMake_46_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/testProcess.c,+,"printf(""The process is still executing.\n"");",470,/data/download/CMake/CMake/Kitware_CMake_46_old.cpp,443,/data/download/CMake/CMake/Kitware_CMake_46_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/testProcess.c,-,"printf(""Child was killed when timeout expired.\n""); break;",471,/data/download/CMake/CMake/Kitware_CMake_46_old.cpp,446,/data/download/CMake/CMake/Kitware_CMake_46_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/testProcess.c,+,"printf(""Child was killed when timeout expired.\n"");",472,/data/download/CMake/CMake/Kitware_CMake_46_old.cpp,446,/data/download/CMake/CMake/Kitware_CMake_46_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/testProcess.c,-,"printf(""Child exited with value = %d\n"",",473,/data/download/CMake/CMake/Kitware_CMake_46_old.cpp,449,/data/download/CMake/CMake/Kitware_CMake_46_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/testProcess.c,+,"printf(""Child exited with value = %d\n"", kwsysProcess_GetExitValue(kp));",475,/data/download/CMake/CMake/Kitware_CMake_46_old.cpp,449,/data/download/CMake/CMake/Kitware_CMake_46_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/testProcess.c,-,"printf(""Child was killed by parent.\n""); break;",478,/data/download/CMake/CMake/Kitware_CMake_46_old.cpp,454,/data/download/CMake/CMake/Kitware_CMake_46_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/testProcess.c,+,"printf(""Child was killed by parent.\n"");",479,/data/download/CMake/CMake/Kitware_CMake_46_old.cpp,454,/data/download/CMake/CMake/Kitware_CMake_46_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/testProcess.c,-,"printf(""Child was disowned.\n""); break;",485,/data/download/CMake/CMake/Kitware_CMake_46_old.cpp,463,/data/download/CMake/CMake/Kitware_CMake_46_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/testProcess.c,+,"printf(""Child was disowned.\n"");",486,/data/download/CMake/CMake/Kitware_CMake_46_old.cpp,463,/data/download/CMake/CMake/Kitware_CMake_46_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/testProcess.c,-,"fprintf(stderr, ""Poll count is %d, which is less than %d.\n"",",519,/data/download/CMake/CMake/Kitware_CMake_46_old.cpp,493,/data/download/CMake/CMake/Kitware_CMake_46_new.cpp
95a97a40e48a0db2b206c4560d6962be3666812c,"Merge branch 'upstream-KWSys' into update-kwsys

* upstream-KWSys:
  KWSys 2016-11-09 (18c65411)",Source/kwsys/testProcess.c,+,"fprintf(stderr, ""Poll count is %d, which is less than %d.\n"", poll,",521,/data/download/CMake/CMake/Kitware_CMake_46_old.cpp,494,/data/download/CMake/CMake/Kitware_CMake_46_new.cpp
773b36e5d4af3ac040625e0ea16bcfd30fcdeb6d,"KWSys 2016-11-09 (18c65411)

Code extracted from:

    http://public.kitware.com/KWSys.git

at commit 18c654114de3aa65429542f95308720bc68f9231 (master).

Upstream Shortlog
-----------------

Brad King (14):
      37306a1c FStream: Quiet unused argument warning
      15e90a3c Sort includes to stabilize include order w.r.t. clang-format
      26509227 Copyright.txt: Add notice of copyright by contributors
      fc42d3f2 Add temporary script to filter license notices
      c41c1bc4 Simplify KWSys per-source license notices
      1d4c0b4a Remove temporary script that filtered license notices
      a4f5ef79 SystemInformation: Remove stray comment
      8649a886 kwsysPrivate: Protect KWSYS_HEADER macro from clang-format
      89b98af5 Configure clang-format for KWSys source tree
      547dacad Add a script to run clang-format on the entire source tree
      aa94be0c CONTRIBUTING: Add a section on coding style
      6604c4b6 Empty commit at end of history preceding clang-format style transition
      2b3e2b1c Tell Git to not export 'clang-format' infrastructure
      18c65411 FStream: Include Configure.hxx before other headers

Kitware Robot (1):
      6c973b46 Revise C++ coding style using clang-format",IOStream.cxx,-,"sprintf(buffer, format, value);",199,/data/download/CMake/CMake/Kitware_CMake_47_old.cpp,170,/data/download/CMake/CMake/Kitware_CMake_47_new.cpp
773b36e5d4af3ac040625e0ea16bcfd30fcdeb6d,"KWSys 2016-11-09 (18c65411)

Code extracted from:

    http://public.kitware.com/KWSys.git

at commit 18c654114de3aa65429542f95308720bc68f9231 (master).

Upstream Shortlog
-----------------

Brad King (14):
      37306a1c FStream: Quiet unused argument warning
      15e90a3c Sort includes to stabilize include order w.r.t. clang-format
      26509227 Copyright.txt: Add notice of copyright by contributors
      fc42d3f2 Add temporary script to filter license notices
      c41c1bc4 Simplify KWSys per-source license notices
      1d4c0b4a Remove temporary script that filtered license notices
      a4f5ef79 SystemInformation: Remove stray comment
      8649a886 kwsysPrivate: Protect KWSYS_HEADER macro from clang-format
      89b98af5 Configure clang-format for KWSys source tree
      547dacad Add a script to run clang-format on the entire source tree
      aa94be0c CONTRIBUTING: Add a section on coding style
      6604c4b6 Empty commit at end of history preceding clang-format style transition
      2b3e2b1c Tell Git to not export 'clang-format' infrastructure
      18c65411 FStream: Include Configure.hxx before other headers

Kitware Robot (1):
      6c973b46 Revise C++ coding style using clang-format",IOStream.cxx,+,"sprintf(buffer, format, value);",202,/data/download/CMake/CMake/Kitware_CMake_47_old.cpp,203,/data/download/CMake/CMake/Kitware_CMake_47_new.cpp
