class,class_size,check,variable
2296,1,"[""hashmap_get_ret""]","[""add_path_arg_ret"", ""strbuf_addf_arg_ret"", ""add_path_arg_ret"", ""strbuf_addf_arg_ret""]"
3072,2,"[""hashmap_get_ret""]",[]
2297,1,"[""int""]","[""exit_cleanup_arg""]"
2298,1,"[""fill_tree_descriptor_ret""]",[]
2299,1,"[""strstr_ret""]","[null, ""strlen_ret"", ""strlen_arg_ret""]"
2300,1,"[""strstr_ret""]",[]
2301,1,"[""make_cache_entry_ret""]","["" struct diff_filespec"", null]"
2302,1,"[""is_merge_ret"", ""unmerged_cache_ret""]",[]
2303,1,"[""get_sha1_committish_ret""]","[""get_sha1_committish_arg_ret""]"
2304,1,"[""lookup_commit_reference_ret""]","[""get_sha1_committish_arg_ret""]"
2305,1,"[""get_sha1_treeish_ret""]","[""get_sha1_treeish_arg_ret""]"
2306,1,"[""parse_tree_indirect_ret""]","[""get_sha1_treeish_arg_ret""]"
3073,2,"[""OPT_SET_INT_arg_ret"", null]",[]
2307,1,"[""OPT_SET_INT_arg_ret"", ""reset_index_arg""]",[]
2308,1,"[""is_bare_repository_ret"", ""OPT_SET_INT_arg_ret"", ""reset_index_arg""]",[]
2309,1,"[""OPT_BOOL_arg_ret"", ""OPT_SET_INT_arg_ret"", ""reset_index_arg""]",[]
2310,1,"[""reset_index_ret""]","[""run_add_interactive_arg_ret""]"
2311,1,"["" struct commit_list"", null, ""commit_list_insert_arg""]","[""oid_to_hex_ret""]"
2312,1,"[""get_sha1_commit_ret""]","[""char"", ""int""]"
2313,1,"[""open_ret""]","[""char"", ""int""]"
2314,1,"[""strbuf_read_ret""]","[""char"", ""int""]"
2315,1,"[""close_ret"", ""open_ret""]","[""char"", ""int""]"
2316,1,"[""get_sha1_tree_ret""]","[""get_sha1_tree_arg_ret""]"
2317,1,"[""strbuf_read_ret""]","[""oid_to_hex_ret""]"
2318,1,"[""read_sha1_file_ret"", ""read_sha1_file_arg_ret"", null]","[""sha1_to_hex_ret""]"
2319,1,"[""write_in_full_ret"", ""read_sha1_file_arg_ret""]",[]
2320,1,"[""get_sha1_ret""]","[""char""]"
2321,1,"[""isspace_ret"", ""parse_oid_hex_ret"", ""parse_oid_hex_arg_ret""]",[]
2322,1,"[""isspace_ret"", ""parse_oid_hex_ret"", ""parse_oid_hex_arg_ret""]","[""oid_to_hex_ret"", ""oid_to_hex_ret""]"
2323,1,"[""get_oid_hex_ret""]","[""diff_tree_stdin_arg"", ""fflush_arg""]"
2324,1,"[""remote_get_ret"", null]",[]
3074,2,"[""packet_read_line_ret""]",[]
2325,1,"[""strbuf_check_branch_ref_ret""]","[""strbuf_check_branch_ref_arg_ret"", null]"
2326,1,"[""int""]","[""check_refname_format_arg_ret""]"
2327,1,"[""is_from_line_ret"", ""int""]",[null]
2328,1,"[""fwrite_ret"", ""strbuf_remove_arg_ret"", null]",[]
2329,1,"[""strbuf_getwholeline_ret""]",[]
2330,1,"[""fgetc_arg_ret"", null]","[""error_errno_arg_ret""]"
2331,1,"[""strbuf_getwholeline_arg_ret"", null]","[""error_errno_arg_ret""]"
2332,1,"[""strtol_arg""]","[""strcmp_arg_ret""]"
2333,1,"[""split_mbox_ret""]",[]
2334,1,"[""split_mbox_ret""]","[""split_mbox_arg_ret""]"
2335,1,"[""split_mbox_ret""]","[""int""]"
2336,1,"[""git_config_int_ret""]","[""git_config_int_ret"", ""git_config_int_arg_ret""]"
2337,1,"[""git_config_int_ret"", ""git_config_int_ret""]","[""git_config_int_arg_ret""]"
2338,1,"[""capture_command_ret"", ""capture_command_ret""]","["" struct grep_source"", ""argv_array_pushf_arg_ret"", ""capture_command_ret""]"
2339,1,"[""lock_and_read_oid_file_ret""]","[""oid_to_hex_ret""]"
2340,1,"[""read_object_with_reference_ret""]","[""oid_to_hex_ret""]"
2341,1,"[""read_object_with_reference_ret""]","["" struct object"", null]"
2342,1,"[""strtol_arg_ret""]","["" struct option"", null]"
2343,1,"[""append_grep_pattern_arg_ret"", null]",[]
2344,1,"[""int""]","[""get_sha1_with_context_arg_ret""]"
2345,1,"[""OPT_INTEGER_arg_ret""]",[]
2346,1,"[""string_list_append_arg_ret"", ""OPT_BOOL_arg_ret"", ""add_object_array_with_path_arg_ret"", null]",[]
2347,1,"[""OPT_BOOL_arg_ret"", ""OPT_NEGBIT_arg_ret"", ""OPT_BOOL_arg_ret""]",[]
2348,1,"[""OPT_NEGBIT_arg_ret"", ""OPT_BOOL_arg_ret"", ""OPT_BOOL_arg_ret""]",[]
2349,1,"[""OPT_SET_INT_arg_ret""]",[]
2350,1,"[""run_command_v_opt_ret""]","[""char""]"
2351,1,"[""add_branch_arg"", ""OPT_STRING_arg_ret""]",[]
2352,1,"[""add_branch_arg"", ""add_branch_arg"", null, ""OPT_STRING_LIST_arg_ret"", null]",[]
3204,4,"[""remote_is_configured_ret""]","[""remote_get_arg_ret""]"
2353,1,"[""valid_fetch_refspec_ret""]","[""strbuf_addf_arg_ret""]"
2354,1,"[""create_symref_ret""]","[""strbuf_addf_arg_ret""]"
2355,1,"["" struct branch_info"", null]","[""git_config_maybe_bool_arg""]"
2356,1,"[""get_fetch_map_ret""]","["" struct ref_states"", null, null, ""int""]"
2357,1,"[""remote_is_configured_ret""]","[""for_each_ref_arg"", null]"
2358,1,"[""remote_is_configured_ret""]","[""for_each_ref_arg""]"
2359,1,"[""valid_fetch_refspec_ret""]","[""for_each_ref_arg""]"
2360,1,"[""git_config_rename_section_ret""]","[""strbuf_addf_arg_ret"", ""strbuf_addf_arg_ret"", ""strbuf_addf_arg_ret"", ""strbuf_addf_arg_ret""]"
2361,1,"[""strstr_ret""]","[""strbuf_splice_arg_ret"", ""strbuf_addf_arg_ret""]"
2362,1,"[""delete_ref_ret""]","["" struct string_list_item"", null]"
2363,1,"[""rename_ref_ret""]","["" struct string_list_item"", null]"
2364,1,"[""create_symref_ret""]","[""strbuf_splice_arg_ret"", ""strbuf_splice_arg_ret""]"
2365,1,"[""remote_is_configured_ret""]","[""char""]"
2366,1,"[""git_config_set_gently_ret"", ""git_config_set_gently_ret"", null]","[""strbuf_addf_arg_ret"", ""strbuf_addf_arg_ret""]"
2367,1,"[""string_list_clear_arg"", null]","[""Q__ret"", null]"
2368,1,"[""string_list_clear_arg"", null]","[null, ""string_list_clear_arg"", null, ""int"", null]"
2369,1,"[""git_config_rename_section_ret""]","[""strbuf_addf_arg_ret"", ""strbuf_addf_arg_ret""]"
2370,1,"[""get_ref_states_arg"", null]","[""remote_get_arg_ret""]"
2371,1,"["" struct ref_states"", null]","["" struct show_info"", null, ""string_list_has_string_arg_ret""]"
2372,1,"["" struct ref_states"", null]","[""char"", ""char""]"
2373,1,"["" struct ref_states"", null]",[]
2374,1,"["" struct ref_states"", null]","[""string_list_has_string_arg_ret""]"
2375,1,"["" struct branch_info"", null, "" struct branch_info"", "" struct string_list"", null]","["" struct string_list_item"", null]"
2376,1,"["" struct branch_info"", null, "" struct branch_info"", "" struct string_list"", null]","["" struct show_info"", ""int"", "" struct string_list_item"", null]"
2377,1,"["" struct branch_info"", null]","["" struct branch_info"", null, null, "" struct string_list"", null, null]"
2378,1,"["" struct show_info"", null]","["" struct string_list"", null, null]"
2379,1,"["" struct branch_info"", null]","["" struct string_list"", null, null]"
2380,1,"["" struct branch_info"", null]","[""int"", "" struct string_list"", null, ""int"", null]"
3075,2,"["" struct push_info"", null]","["" struct show_info"", null, ""char"", "" struct show_info"", null, "" struct push_info"", null, ""char""]"
3076,2,"["" struct push_info"", null]","["" struct show_info"", null, ""char"", "" struct push_info"", null]"
2381,1,[null],"[""strcmp_arg"", ""strcmp_arg"", ""strcmp_arg"", null, null, ""strcmp_arg"", null]"
2382,1,[null],"[""strcmp_arg_ret"", null]"
3205,4,"[""get_remote_ref_states_arg_ret"", null, null]",[]
2383,1,"[""get_remote_ref_states_arg_ret"", null, null]","[""get_remote_ref_states_arg_ret"", null, null, null]"
2384,1,"[""OPT_BOOL_arg_ret""]","[""get_remote_ref_states_arg_ret"", null, null, ""int"", null]"
3077,2,"[""for_each_string_list_arg_ret"", null, null]","[""Q__ret"", ""OPT_BOOL_arg_ret""]"
2385,1,"[""for_each_string_list_arg_ret"", null, null]","[""Q__ret""]"
2386,1,"[""get_remote_ref_states_arg_ret"", null, null]","[null, ""parse_options_arg_ret"", ""get_remote_ref_states_arg_ret"", null, null, ""int"", ""xstrdup_arg""]"
2387,1,"[""delete_ref_ret""]","[""strbuf_addf_arg_ret"", ""strbuf_addf_arg_ret""]"
2388,1,"[""ref_exists_ret""]","[""strbuf_addf_arg_ret"", ""strbuf_addf_arg_ret""]"
2389,1,"[""create_symref_ret""]","[""strbuf_addf_arg_ret"", ""strbuf_addf_arg_ret""]"
2390,1,"[""OPT_BOOL_arg_ret""]","[""parse_options_arg_ret"", ""strbuf_addf_arg_ret""]"
3078,2,"[""int""]","[""abbrev_ref_ret""]"
2391,1,"[""int""]","[""remote_get_arg_ret""]"
2392,1,"[""OPT_BOOL_arg_ret""]","[""char"", ""int""]"
2393,1,"[""OPT_BOOL_arg_ret""]","[""char""]"
2394,1,"[""OPT_BOOL_arg_ret"", ""int""]","[""regcomp_arg_ret""]"
2395,1,"[""OPT_BOOL_arg_ret"", ""int"", ""OPT_BOOL_arg_ret""]",[]
2396,1,"[""parse_options_ret""]","[""update_arg_ret""]"
2397,1,"[""fstat_ret"", ""hash_literally_ret"", ""index_fd_ret"", ""type_from_string_ret"", ""int""]","[""unsigned"", null, ""index_fd_arg_ret""]"
2398,1,"[""fstat_ret"", ""hash_literally_ret"", ""index_fd_ret"", ""type_from_string_ret"", ""int""]","[""sha1_to_hex_ret""]"
2399,1,"[""fstat_ret"", ""hash_literally_ret"", ""index_fd_ret"", ""type_from_string_ret"", ""int""]",[null]
2400,1,"[""is_in_cmdlist_ret"", ""is_in_cmdlist_ret""]","[null, ""is_in_cmdlist_arg_ret""]"
3079,2,"[""is_in_cmdlist_ret"", ""is_in_cmdlist_ret""]",[null]
2401,1,"[""is_in_cmdlist_ret"", ""is_in_cmdlist_ret""]","[null, ""is_in_cmdlist_arg_ret"", null, ""int"", ""is_in_cmdlist_arg_ret""]"
3080,2,"[""is_in_cmdlist_arg_ret"", null]",[null]
2402,1,"[""is_in_cmdlist_arg_ret"", null]","[null, ""is_in_cmdlist_arg_ret"", null, ""int"", ""is_in_cmdlist_arg_ret""]"
2403,1,"[""finish_command_ret"", ""strbuf_read_ret""]",[]
2404,1,"[""get_oid_ret""]","[""strbuf_setlen_arg_ret"", null]"
2405,1,[null],"[""strbuf_addf_arg""]"
2406,1,"[""get_merge_parent_ret""]","[""get_merge_parent_arg_ret""]"
2407,1,"[""split_cmdline_ret""]","[""split_cmdline_strerror_ret"", null]"
2408,1,"[""try_merge_command_arg"", null]",[]
2409,1,"[""parse_merge_opt_ret""]","[""try_merge_command_arg"", ""int""]"
2410,1,"[""write_locked_index_ret"", null]","[""get_index_file_ret""]"
2411,1,"[""branch_get_ret""]",[]
3083,2,"[""branch_get_ret"", null]",[]
2412,1,"[""branch_get_ret"", null, ""int"", null]","[""branch_get_ret"", null, ""int"", null, ""branch_get_ret"", null]"
2413,1,"[""git_config_maybe_bool_ret""]","[""git_config_maybe_bool_arg_ret"", null]"
2414,1,"[""strbuf_read_ret""]","[""open_arg_ret""]"
2415,1,"[""close_ret""]","[""open_arg_ret""]"
2416,1,"[""get_merge_parent_ret""]","[""open_arg_ret"", ""strbuf_read_arg_ret"", null, ""int""]"
2417,1,"[""get_merge_parent_ret""]","[""char"", ""int""]"
3084,2,"[""int""]","[""usage_with_options_arg"", ""usage_with_options_arg""]"
3085,2,"[""file_exists_ret"", ""git_path_merge_head_ret""]",[]
2418,1,"[""collect_parents_ret""]","[""collect_parents_arg_ret""]"
2419,1,"[""collect_parents_ret"", null]",[]
3086,2,"[""check_commit_signature_arg_ret"", null]","[null, ""check_commit_signature_arg_ret"", null]"
2420,1,"[""check_commit_signature_arg_ret"", null]",[null]
2421,1,"[null, ""check_commit_signature_arg_ret"", null]","[null, ""check_commit_signature_arg_ret"", null]"
2422,1,[null],"[""find_unique_abbrev_ret"", ""find_unique_abbrev_ret""]"
2423,1,[null],"[null, ""int"", ""try_merge_strategy_arg""]"
2424,1,"[""try_merge_strategy_arg""]",[]
2425,1,"[""try_merge_strategy_arg""]","[""try_merge_strategy_arg""]"
2426,1,"[""diff_delta_ret"", ""diff_delta_arg_ret"", "" struct object_entry"", ""diff_delta_arg_ret""]",[]
2427,1,"[""read_istream_ret""]","[""sha1_to_hex_ret""]"
2428,1,"[""git_deflate_arg_ret"", null]","[""git_deflate_ret""]"
2429,1,"[""check_pack_crc_ret"", null, ""find_pack_revindex_arg_ret"", null]","[""oid_to_hex_ret""]"
2430,1,"[""check_pack_inflate_ret"", null, ""check_pack_crc_arg_ret"", null]","[""oid_to_hex_ret""]"
3088,2,"[""int""]","[""oid_to_hex_ret""]"
2431,1,"[""add_family_to_write_order_arg_ret"", null, null]","[null, ""add_family_to_write_order_arg_ret"", null, null]"
2432,1,"[""is_pack_valid_ret""]","[null, null]"
2433,1,"[""git_open_ret""]","[null, null]"
2434,1,"[""lseek_ret""]",[]
2435,1,"[null, null]","[null, null, null, null]"
2436,1,"[""MSB_ret"", ""find_pack_revindex_arg""]","[""oid_to_hex_ret""]"
2437,1,"[""find_pack_revindex_arg"", ""find_pack_revindex_arg"", "" struct object_entry"", null]","[""oid_to_hex_ret""]"
2438,1,"[""drop_reused_delta_arg"", null, null]","[""drop_reused_delta_arg"", null]"
2439,1,"[""drop_reused_delta_arg_ret"", null, null]","[""drop_reused_delta_arg_ret"", null]"
3089,2,"["" struct unpacked"", null]","[""oid_to_hex_ret""]"
2440,1,"[""read_sha1_file_arg_ret"", ""create_delta_arg""]","[""oid_to_hex_ret"", ""read_sha1_file_arg_ret"", ""create_delta_arg""]"
2441,1,"[""read_sha1_file_arg_ret"", ""create_delta_index_arg""]","[""oid_to_hex_ret"", ""read_sha1_file_arg_ret"", ""create_delta_index_arg""]"
2442,1,"[null, null]","[null, ""xcalloc_arg""]"
2443,1,"[""parse_tag_ret"", ""parse_tag_arg_ret"", ""parse_tag_arg_ret"", null]","[""oid_to_hex_ret""]"
2444,1,"["" struct object_entry"", null]","[""oid_to_hex_ret""]"
2445,1,"[""ll_find_deltas_arg_ret"", ""uint32_t""]",[]
2446,1,"[""get_sha1_hex_ret""]","[""get_sha1_hex_arg""]"
2447,1,"[""get_sha1_hex_ret""]","[""add_preferred_base_object_arg""]"
3090,2,"[""open_pack_index_ret""]",[]
2448,1,"[""sha1_object_info_ret""]","[""char""]"
2449,1,"[""force_object_loose_ret""]",[]
2450,1,"[""get_oid_hex_ret""]","[""handle_revision_arg_arg""]"
2451,1,"[""strcmp_arg""]","[""handle_revision_arg_arg""]"
2452,1,"[""handle_revision_arg_ret""]",[null]
2453,1,"[null, null]","[""strtoul_arg_ret""]"
2454,1,"[""strtoul_arg_ret"", null, null]","[""strtoul_arg_ret""]"
2455,1,"[""OPT_INTEGER_arg_ret"", ""OPT_INTEGER_arg_ret"", null]","[""OPT_INTEGER_arg_ret""]"
2456,1,"[""online_cpus_ret""]",[]
2457,1,"[""OPT_BOOL_arg_ret"", ""OPT_MAGNITUDE_arg_ret""]",[]
2458,1,"[""OPT_MAGNITUDE_arg_ret"", ""OPT_MAGNITUDE_arg_ret""]",[]
2459,1,"[""isatty_ret""]","[null, null, null, null, null, null, null, null, null]"
2460,1,"[""git_editor_ret"", ""int"", null]",[]
2461,1,"["" ptr read_ret"", "" ptr read_ret""]","["" struct git_var"", null, "" ptr read_ret""]"
2462,1,"[""git_default_config_arg""]","[""git_default_config_arg"", ""git_default_config_arg""]"
2463,1,"[""git_default_config_arg""]","[""git_default_config_arg""]"
2464,1,"["" struct string_list"", null]","[""strbuf_addstr_arg_ret"", null]"
2465,1,"[""is_staging_gitmodules_ok_ret"", null, null, null, null, ""S_ISGITLINK_ret""]",[]
3091,2,[null],"[""char""]"
2466,1,"[null, ""ce_path_match_arg_ret"", ""int"", null]","[""char"", ""char""]"
2467,1,"[""remove_dir_recursively_ret""]","[""strbuf_addstr_arg_ret""]"
2468,1,"[""int""]","[""remove_path_arg_ret""]"
2469,1,"[""fetch_pack_arg_ret"", null, ""fetch_pack_arg_ret"", null]",[]
2470,1,"[""fetch_pack_arg_ret"", null, ""fetch_pack_arg_ret"", null]","[""oid_to_hex_ret"", ""fetch_pack_ret"", null]"
2471,1,"["" struct show_data"", null, null]","[""wildmatch_arg_ret""]"
2472,1,"["" struct show_data"", null, null]","[""oid_to_hex_ret"", ""wildmatch_arg_ret""]"
2473,1,"["" struct show_data"", null, null]","[""oid_to_hex_ret"", ""get_sha1_arg_ret"", ""sha1_object_info_ret"", ""sha1_object_info_ret""]"
2474,1,"[""strcmp_ret"", ""strcmp_arg_ret"", null, ""strcmp_arg_ret""]","[""strcmp_arg_ret""]"
2475,1,"[""read_ref_ret""]","[""fn_arg""]"
2476,1,"[""check_refname_format_ret""]","[""strbuf_addf_arg_ret"", null]"
2477,1,"[""int""]","[""strbuf_addf_arg_ret"", null]"
2478,1,"[""check_ref_valid_arg"", ""sha1_object_info_ret"", ""sha1_object_info_ret""]","[""char"", ""sha1_object_info_ret"", ""char"", ""sha1_object_info_ret""]"
2479,1,"[""index_fd_ret""]",[]
3093,2,"[""oidcmp_ret""]","[""oid_to_hex_ret""]"
2480,1,"[""lookup_tag_ret""]","[""char""]"
2481,1,"[""parse_tag_buffer_ret""]","[""char""]"
2482,1,"[""get_sha1_ret""]","["" struct check_mergetag_data"", null, ""int""]"
2483,1,"[""get_sha1_ret""]","[""oid_to_hex_ret"", ""char""]"
2484,1,"[""remove_signature_ret""]","[""lookup_commit_or_die_arg_ret""]"
2485,1,"[""remove_signature_ret""]",[]
2486,1,"[""write_sha1_file_ret""]","[""lookup_commit_or_die_arg_ret""]"
2487,1,"[""OPT_STRING_arg_ret"", ""OPT_CMDMODE_arg_ret"", null]","[null, null]"
2488,1,"[""OPT_BOOL_arg_ret"", ""OPT_CMDMODE_arg_ret"", null, ""OPT_CMDMODE_arg_ret"", null, ""OPT_CMDMODE_arg_ret"", null]","[null, null]"
2489,1,"[""OPT_BOOL_arg_ret"", ""OPT_CMDMODE_arg_ret"", null]","[null, null]"
2490,1,"[""OPT_CMDMODE_arg_ret"", null, null, null, null, null]","[null, ""OPT_CMDMODE_arg_ret""]"
2491,1,"[""buffer_is_binary_ret"", ""xdl_merge_arg"", ""int"", ""buffer_is_binary_arg"", null]","[""parse_options_arg_ret"", ""int""]"
2492,1,"[""start_command_ret""]","[""oid_to_hex_ret""]"
2493,1,"[""finish_command_ret""]","[""oid_to_hex_ret""]"
2494,1,"[""open_ret""]","["" struct note_data"", null]"
2495,1,"["" struct note_data"", null]","["" struct note_data"", null]"
2496,1,"[""read_sha1_file_ret"", ""read_sha1_file_ret""]","[""get_oid_arg_ret""]"
2497,1,"[""read_sha1_file_arg_ret"", null]","[""get_oid_arg_ret""]"
2498,1,"[""strbuf_split_ret"", ""strbuf_split_ret""]","[""strbuf_split_arg_ret"", ""strbuf_split_arg_ret""]"
3095,2,"[""get_oid_ret""]","[""strbuf_split_ret"", ""strbuf_split_arg_ret""]"
2499,1,"[""copy_note_ret""]","[""strbuf_split_ret"", ""strbuf_split_arg_ret"", ""strbuf_split_ret"", ""strbuf_split_arg_ret""]"
2500,1,"[""starts_with_ret""]","[""char"", ""starts_with_arg_ret""]"
3103,3,"[""get_oid_ret""]","[""parse_options_arg_ret""]"
3098,3,"[""get_note_ret""]","[""oid_to_hex_ret""]"
2501,1,"[""free_note_data_arg"", null]","[""oid_to_hex_ret""]"
3096,2,"[""get_note_ret""]","[""oid_to_hex_ret"", null]"
3097,2,"[""prepare_note_data_arg_ret"", null, null, ""OPT_BOOL_arg_ret""]","[""oid_to_hex_ret"", null]"
2502,1,"[""OPT__FORCE_arg_ret""]","[""oid_to_hex_ret""]"
2503,1,"[""prepare_note_data_arg"", null, ""strcmp_ret""]",[null]
3099,2,"[""delete_ref_ret""]",[]
2504,1,"[""notes_merge_abort_ret""]",[]
2505,1,"[""notes_merge_commit_arg"", null]",[]
2506,1,"[""notes_merge_commit_ret""]",[]
2507,1,"[""parse_notes_merge_strategy_ret""]","[""git_config_get_string_arg_ret"", ""parse_notes_merge_strategy_arg_ret""]"
2508,1,"[""int"", ""int"", ""int""]",[]
2509,1,"[""parse_notes_merge_strategy_ret""]","[""parse_notes_merge_strategy_arg_ret""]"
2510,1,"[""skip_prefix_ret""]","[""merge_commit_arg_ret"", null]"
2511,1,"[""find_shared_symref_ret""]","[""default_notes_ref_ret"", ""find_shared_symref_ret"", null]"
2512,1,"[""create_symref_ret"", ""default_notes_ref_ret""]","[""default_notes_ref_ret""]"
2513,1,"[""notes_merge_ret""]","[""git_path_ret""]"
3101,2,"[""remove_note_ret""]","[null, ""get_oid_arg_ret""]"
2514,1,"[""strcmp_ret"", ""parse_options_ret""]","[""get_ref_arg_ret""]"
2515,1,"[""resolve_ref_unsafe_ret""]","[""resolve_ref_unsafe_arg_ret""]"
2516,1,"[""int""]","[""resolve_ref_unsafe_arg_ret""]"
3102,2,"[""OPT_STRING_arg_ret"", ""OPT_STRING_arg_ret""]",[]
2517,1,"[""check_symref_ret""]","[""parse_options_arg_ret""]"
2518,1,"[""strcmp_ret""]","[""parse_options_arg_ret""]"
2519,1,"[""strcmp_ret"", ""starts_with_ret""]",[]
2520,1,"[null, null]","[""find_unique_abbrev_ret"", ""unsigned"", ""strcmp_arg_ret"", null]"
2521,1,"[null, null]","[""find_unique_abbrev_ret"", ""unsigned"", ""strcmp_arg_ret""]"
2522,1,"[""unquote_c_style_ret""]","[""char""]"
2523,1,"[""isspace_ret"", ""isspace_arg_ret""]","[""char""]"
2524,1,"[""check_refname_format_ret""]","[""strbuf_release_arg_ret"", null]"
2525,1,"[""parse_arg_arg""]","[""char"", ""char"", ""parse_arg_arg""]"
2526,1,"[""parse_arg_ret""]","[""char"", ""char"", ""parse_arg_ret""]"
2527,1,"[""int"", null]","[""char"", ""char""]"
2528,1,"[""int"", null]","[""int"", null, ""char"", ""char"", ""strbuf_release_arg_ret"", null]"
2529,1,"[""int"", null]","[""int"", null, ""char"", ""char""]"
3211,4,"[""parse_refname_ret""]",[]
3104,2,"[""parse_next_sha1_ret""]","[""parse_next_sha1_arg_ret""]"
3212,4,"[""parse_next_sha1_arg_ret"", null]","[""parse_next_sha1_arg_ret"", ""parse_next_sha1_arg_ret""]"
3105,2,"[""is_null_sha1_ret""]","[""parse_next_sha1_arg_ret""]"
2530,1,"[""ref_transaction_verify_ret""]","[""ref_transaction_verify_arg_ret"", null]"
2531,1,"[""strncmp_ret"", ""strncmp_arg_ret"", null]","[""strncmp_arg_ret""]"
2532,1,"[""isspace_arg"", null]",[]
2533,1,"[""isspace_ret""]","[""isspace_arg_ret""]"
2534,1,"[""isspace_arg"", null]","[""parse_cmd_option_ret""]"
2535,1,"[""has_sha1_file_ret""]","[""char""]"
3213,4,"[""is_lock_file_locked_ret""]",[]
2536,1,"["" struct ref_store"", null, null]","["" struct ref_store"", null, null, ""char""]"
2537,1,"["" struct files_ref_store"", null, ""unsigned int"", ""unsigned int""]","[""char"", ""unsigned int"", "" struct files_ref_store"", null]"
2538,1,"[""refname_is_safe_ret""]","[""refname_is_safe_arg_ret""]"
