patch_file,old_file,new_file,patch_hunk_file,old_hunk_file,new_hunk_file,old_hunk_loc,new_hunk_loc,old_loc,new_loc,old_log,new_log,action_type,old_log_file,new_log_file,edit_words,edit_feature,old_check,old_variable,new_check,new_variable,ddg_codes,ddg_locs,cluster
redis-3.2.1_diff_redis-3.2.2,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.1/src/server.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.2/src/server.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_830.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_830.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_830.cpp,3,3,3197,3220,"info = sdscatprintf(info,
                    ""slave%d:ip=%s,port=%d,state=%s,""
                    ""offset=%lld,lag=%ld\r\n"",
                    slaveid,ip,slave->slave_listening_port,state,
                    slave->repl_ack_off, lag);","info = sdscatprintf(info,
                    ""slave%d:ip=%s,port=%d,state=%s,""
                    ""offset=%lld,lag=%ld\r\n"",
                    slaveid,slaveip,slave->slave_listening_port,state,
                    slave->repl_ack_off, lag);",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_985.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_985.cpp,"[['ip'], ['slaveip']]",[-3114021232418517824],"[""sdscatprintf_arg_5""]","[""sdscatprintf_ret"", ""sdscatprintf_ret"", ""sdscatprintf_arg_5_ret"", ""sdscatprintf_ret""]","[""sdscatprintf_arg_5""]","[""sdscatprintf_ret"", ""sdscatprintf_arg_3_ret"", ""sdscatprintf_ret"", ""sdscatprintf_arg_5_ret"", ""sdscatprintf_ret""]",set([]),set([]),360
redis-3.2.3_diff_redis-3.2.4,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.3/src/anet.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.4/src/anet.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_833.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_833.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_833.cpp,6,6,488,488,"anetSetError(err, ""unable to bind socket"");","anetSetError(err, ""unable to bind socket, errno: %d"", errno);",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_986.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_986.cpp,"[[], ['errno', '%d', 'errno']]",[16575013598453803163],[],"[""anetListen_arg_0_ret""]",[],"[""anetListen_arg_0_ret"", ""anetListen_arg_2_ret""]",set([]),set([]),371
redis-3.2.3_diff_redis-3.2.4,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.3/src/debug.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.4/src/debug.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_834.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_834.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_834.cpp,-969,24,-1,996,,"printf(""Function at 0x%lx is %s\n"",target,info.dli_sname);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_987.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_987.cpp,"[[], ['printf', 'Function', 'at', '0x%lx', 'is', '%s\\n', 'target', 'info', 'dli_sname']]",[4313886354709356188],[],[],"[""printf_arg_1"", ""printf_arg_1""]",[],set([]),set([]),361
redis-3.2.3_diff_redis-3.2.4,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.3/src/debug.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.4/src/debug.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_835.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_835.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_835.cpp,5,5,1023,1053,"serverLogRaw(LL_WARNING|LL_RAW,
            ""!!! MEMORY ERROR DETECTED! Check your memory ASAP !!!"");","serverLogRaw(LL_WARNING|LL_RAW,
            ""!!! MEMORY ERROR DETECTED! Check your memory ASAP !!!\n"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_988.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_988.cpp,"[[], ['\\n']]",[11776070748106360],"[""memtest_test_linux_anonymous_maps_ret""]",[],"[""memtest_test_linux_anonymous_maps_ret""]",[],set([]),set([]),508
redis-3.2.3_diff_redis-3.2.4,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.3/src/debug.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.4/src/debug.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_835.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_835.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_835.cpp,8,8,1026,1056,"serverLogRaw(LL_WARNING|LL_RAW,
            ""Fast memory test PASSED, however your memory can still be broken. Please run a memory test for several hours if possible."");","serverLogRaw(LL_WARNING|LL_RAW,
            ""Fast memory test PASSED, however your memory can still be broken. Please run a memory test for several hours if possible.\n"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_989.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_989.cpp,"[[], ['\\n']]",[11776070748106360],"[""memtest_test_linux_anonymous_maps_ret""]",[],"[""memtest_test_linux_anonymous_maps_ret""]",[],set([]),set([]),508
redis-3.2.3_diff_redis-3.2.4,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.3/src/debug.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.4/src/debug.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_835.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_835.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_835.cpp,-1019,16,-1,1064,,"serverLog(LL_WARNING|LL_RAW,
                ""\n------ DUMPING CODE AROUND EIP ------\n""
                ""Symbol: %s (base: %p)\n""
                ""Module: %s (base %p)\n""
                ""$ xxd -r -p /tmp/dump.hex /tmp/dump.bin\n""
                ""$ objdump --adjust-vma=%p -D -b binary -m i386:x86-64 /tmp/dump.bin\n""
                ""------\n"",
                info.dli_sname, info.dli_saddr, info.dli_fname, info.dli_fbase,
                info.dli_saddr);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_990.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_990.cpp,"[[], ['serverLog', 'LL_WARNING', 'LL_RAW', '\\n', 'DUMPING', 'CODE', 'AROUND', 'EIP', '\\n', 'Symbol', '%s', 'base', '%p', '\\n', 'Module', '%s', 'base', '%p', '\\n', 'xxd', 'r', 'p', '/tmp/dump', 'hex', '/tmp/dump', 'bin\\n', 'objdump', 'adjust', 'vma', '%p', 'D', 'b', 'binary', 'm', 'i386', 'x86', '64', '/tmp/dump', 'bin\\n', '\\n', 'info', 'dli_sname', 'info', 'dli_saddr', 'info', 'dli_fname', 'info', 'dli_fbase', 'info', 'dli_saddr']]",[-88307211989979944205],[],[],"[""dladdr_ret""]","[""serverLog_arg_2_ret"", ""serverLog_arg_6_ret"", ""serverLog_arg_2_ret"", ""serverLog_arg_2_ret"", ""serverLog_arg_3_ret""]",set([]),set([]),362
redis-3.2.3_diff_redis-3.2.4,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.3/src/debug.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.4/src/debug.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_835.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_835.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_835.cpp,-1019,35,-1,1083,,"serverLogHexDump(LL_WARNING, ""dump of function"",
                    info.dli_saddr ,len);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_991.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_991.cpp,"[[], ['serverLogHexDump', 'LL_WARNING', 'dump', 'of', 'function', 'info', 'dli_saddr', 'len']]",[-26077562801078031767],[],[],"[""serverLogHexDump_arg_3""]","[""serverLog_arg_3_ret"", ""dumpX86Calls_arg_1""]",set([]),set([]),363
redis-3.2.3_diff_redis-3.2.4,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.3/src/debug.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.4/src/debug.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_836.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_836.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_836.cpp,6,6,1057,1117,"serverLog(level,""%s (hexdump):"", descr);","serverLog(level,""%s (hexdump of %zu bytes):"", descr, len);",3,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_992.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_992.cpp,"[[], ['of', '%zu', 'bytes', 'len']]",[-212593765623920020],[],[],[],[],set([]),set([]),523
redis-3.2.3_diff_redis-3.2.4,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.3/src/server.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.4/src/server.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_838.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_838.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_838.cpp,-1773,16,-1,1788,,"serverLog(LL_WARNING,""Not listening to IPv6: unsupproted"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_993.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_993.cpp,"[[], ['serverLog', 'LL_WARNING', 'Not', 'listening', 'to', 'IPv6', 'unsupproted']]",[11792955975976761225],[],[],"[""anetTcpServer_arg_3"", ""__errno_location_ret""]",[],set([]),set([]),364
redis-3.2.3_diff_redis-3.2.4,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.3/src/server.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.4/src/server.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_838.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_838.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_838.cpp,-1773,28,-1,1800,,"serverLog(LL_WARNING,""Not listening to IPv4: unsupproted"");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_994.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_994.cpp,"[[], ['serverLog', 'LL_WARNING', 'Not', 'listening', 'to', 'IPv4', 'unsupproted']]",[11792955975976761223],[],[],"[""strchr_arg_0"", ""__errno_location_ret""]",[],set([]),set([]),365
redis-3.2.5_diff_redis-3.2.7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.5/deps/jemalloc/src/jemalloc.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.7/deps/jemalloc/src/jemalloc.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_841.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_841.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_841.cpp,-1049,20,-1,1185,,"malloc_conf_error(""Invalid conf value"",
					    k, klen, v, vlen);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_995.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_995.cpp,"[[], ['malloc_conf_error', 'Invalid', 'conf', 'value', 'k', 'klen', 'v', 'vlen']]",[-15168990176871028067],[],[],[],"[""malloc_conf_error_arg_1_ret"", ""strncmp_arg_2"", ""malloc_conf_error_arg_3_ret"", ""malloc_conf_error_arg_4""]",set([]),set([]),492
redis-3.2.5_diff_redis-3.2.7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.5/deps/jemalloc/src/jemalloc.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.7/deps/jemalloc/src/jemalloc.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_841.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_841.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_841.cpp,-1049,35,-1,1200,,"malloc_conf_error(
							""Deallocation-time ""
							""junk filling cannot ""
							""be enabled while ""
							""running inside ""
							""Valgrind"", k, klen, v,
							vlen);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_996.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_996.cpp,"[[], ['malloc_conf_error', 'Deallocation', 'time', 'junk', 'filling', 'cannot', 'be', 'enabled', 'while', 'running', 'inside', 'Valgrind', 'k', 'klen', 'v', 'vlen']]",[-159771141491788060],[],[],[-1],[-1],set([]),set([]),522
redis-3.2.5_diff_redis-3.2.7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.5/deps/jemalloc/src/jemalloc.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.7/deps/jemalloc/src/jemalloc.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_841.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_841.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_841.cpp,-1049,58,-1,1223,,"malloc_conf_error(
							""Deallocation-time ""
							""junk filling cannot ""
							""be enabled while ""
							""running inside ""
							""Valgrind"", k, klen, v,
							vlen);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_997.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_997.cpp,"[[], ['malloc_conf_error', 'Deallocation', 'time', 'junk', 'filling', 'cannot', 'be', 'enabled', 'while', 'running', 'inside', 'Valgrind', 'k', 'klen', 'v', 'vlen']]",[-159771141491788060],[],[],[-1],[-1],set([]),set([]),522
redis-3.2.5_diff_redis-3.2.7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.5/src/networking.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.7/src/networking.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_844.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_844.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_844.cpp,-1634,20,-1,1655,,"serverLog(LL_WARNING,""Possible SECURITY ATTACK detected. It looks like somebody is sending POST or Host: commands to Redis. This is likely due to an attacker attempting to use Cross Protocol Scripting to compromise your Redis instance. Connection aborted."");",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_998.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_998.cpp,"[[], ['serverLog', 'LL_WARNING', 'Possible', 'SECURITY', 'ATTACK', 'detected', 'It', 'looks', 'like', 'somebody', 'is', 'sending', 'POST', 'or', 'Host', 'commands', 'to', 'Redis', 'This', 'is', 'likely', 'due', 'to', 'an', 'attacker', 'attempting', 'to', 'use', 'Cross', 'Protocol', 'Scripting', 'to', 'compromise', 'your', 'Redis', 'instance', 'Connection', 'aborted']]",[15905603763326841738],[],[],"[""labs_ret""]",[],set([]),set([]),366
redis-3.2.7_diff_redis-3.2.8,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.7/deps/jemalloc/src/jemalloc.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.8/deps/jemalloc/src/jemalloc.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_847.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_847.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_847.cpp,20,-1049,1185,-1,"malloc_conf_error(""Invalid conf value"",
					    k, klen, v, vlen);",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_999.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_999.cpp,"[['malloc_conf_error', 'Invalid', 'conf', 'value', 'k', 'klen', 'v', 'vlen'], []]",[15168990176871028067],[],"[""malloc_conf_error_arg_1_ret"", ""strncmp_arg_2"", ""malloc_conf_error_arg_3_ret"", ""malloc_conf_error_arg_4""]",[],[],set([]),set([]),492
redis-3.2.7_diff_redis-3.2.8,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.7/deps/jemalloc/src/jemalloc.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.8/deps/jemalloc/src/jemalloc.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_847.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_847.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_847.cpp,35,-1049,1200,-1,"malloc_conf_error(
							""Deallocation-time ""
							""junk filling cannot ""
							""be enabled while ""
							""running inside ""
							""Valgrind"", k, klen, v,
							vlen);",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_1000.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_1000.cpp,"[['malloc_conf_error', 'Deallocation', 'time', 'junk', 'filling', 'cannot', 'be', 'enabled', 'while', 'running', 'inside', 'Valgrind', 'k', 'klen', 'v', 'vlen'], []]",[159771141491788060],[-1],[-1],[],[],set([]),set([]),522
redis-3.2.7_diff_redis-3.2.8,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.7/deps/jemalloc/src/jemalloc.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.8/deps/jemalloc/src/jemalloc.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_847.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_847.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_847.cpp,58,-1049,1223,-1,"malloc_conf_error(
							""Deallocation-time ""
							""junk filling cannot ""
							""be enabled while ""
							""running inside ""
							""Valgrind"", k, klen, v,
							vlen);",,7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_1001.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_1001.cpp,"[['malloc_conf_error', 'Deallocation', 'time', 'junk', 'filling', 'cannot', 'be', 'enabled', 'while', 'running', 'inside', 'Valgrind', 'k', 'klen', 'v', 'vlen'], []]",[159771141491788060],[-1],[-1],[],[],set([]),set([]),522
redis-3.2.8_diff_redis-3.2.9,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.8/src/redis-cli.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.9/src/redis-cli.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_852.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_852.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_852.cpp,-2019,7,-1,2025,,"fprintf(stderr, ""TYPE returned an error: %s\n"", reply->str);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_1002.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_1002.cpp,"[[], ['fprintf', 'stderr', 'TYPE', 'returned', 'an', 'error', '%s\\n', 'reply', 'str']]",[-5702466744718239374],[],[],"[""fprintf_arg_0_ret"", ""fprintf_arg_2_ret""]","[""fprintf_arg_0_ret"", ""fprintf_arg_0_ret""]",set([]),set([]),367
redis-3.2.9_diff_redis-3.2.10,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.9/src/cluster.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/repos/redis-3.2.10/src/cluster.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_patch_hunk_853.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_hunk_853.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_hunk_853.cpp,7,8,1303,1303,"serverLog(LL_DEBUG,""GOSSIP %.40s %s:%d %s"",
            g->nodename,
            g->ip,
            ntohs(g->port),
            ci);","serverLog(LL_DEBUG,""GOSSIP %.40s %s:%d %s"",
                g->nodename,
                g->ip,
                ntohs(g->port),
                ci);",7,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_old_log_1003.cpp,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/redis/gumtree/redis_new_log_1003.cpp,"[[], []]",[0],"[""ntohs_ret""]","[""serverLog_arg_5_ret""]","[""ntohs_arg_0""]","[""serverLog_arg_5_ret""]",set([]),set([]),437
