class,class_size,patch_file,old_loc,old_log,new_log,function,function_loc,check,variable,edit,file,function,loc,log,check,variable,necessity
2003,2,git-2.10.5_diff_git-2.11.0,420,"packet_write(1, ""ACK %s continue\n"", hex);","packet_write_fmt(1, ""ACK %s continue\n"", hex);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_528.cpp,43,[null],"[""sha1_to_hex_ret""]","[[""packet_write""], [""packet_write_fmt""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/builtin/index-pack.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_5114_git-2.10.5.cpp,65,"printf(""%s\n"", sha1_to_hex(sha1))",[null],"[""sha1_to_hex_ret""]",reject
2004,3,git-2.10.5_diff_git-2.11.0,429,"packet_write(1, ""ACK %s continue\n"", last_hex);","packet_write_fmt(1, ""ACK %s continue\n"", last_hex);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_530.cpp,52,[null],[null],"[[""packet_write""], [""packet_write_fmt""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/upload-pack.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_148_git-2.10.5.cpp,50,"packet_write(1, ""ACK %s common\n"", last_hex)",[null],[null],accept-true
2004,3,git-2.10.5_diff_git-2.11.0,429,"packet_write(1, ""ACK %s continue\n"", last_hex);","packet_write_fmt(1, ""ACK %s continue\n"", last_hex);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_530.cpp,52,[null],[null],"[[""packet_write""], [""packet_write_fmt""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/upload-pack.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_148_git-2.10.5.cpp,52,"packet_write(1, ""ACK %s continue\n"", last_hex)",[null],[null],accept-true
2004,3,git-2.10.5_diff_git-2.11.0,429,"packet_write(1, ""ACK %s continue\n"", last_hex);","packet_write_fmt(1, ""ACK %s continue\n"", last_hex);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_530.cpp,52,[null],[null],"[[""packet_write""], [""packet_write_fmt""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/upload-pack.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_148_git-2.10.5.cpp,62,"packet_write(1, ""ACK %s\n"", last_hex)",[null],[null],accept-true
2004,3,git-2.10.5_diff_git-2.11.0,429,"packet_write(1, ""ACK %s continue\n"", last_hex);","packet_write_fmt(1, ""ACK %s continue\n"", last_hex);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_530.cpp,52,[null],[null],"[[""packet_write""], [""packet_write_fmt""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1502_git-2.10.5.cpp,88,"fprintf(stderr, ""---------------------------------------------------------------------\n"")",[null],[null],reject
2004,3,git-2.10.5_diff_git-2.11.0,429,"packet_write(1, ""ACK %s continue\n"", last_hex);","packet_write_fmt(1, ""ACK %s continue\n"", last_hex);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_530.cpp,52,[null],[null],"[[""packet_write""], [""packet_write_fmt""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1502_git-2.10.5.cpp,101,"fprintf(stderr, ""---------------------------------------------------------------------\n"")",[null],[null],reject
2004,3,git-2.10.5_diff_git-2.11.0,429,"packet_write(1, ""ACK %s continue\n"", last_hex);","packet_write_fmt(1, ""ACK %s continue\n"", last_hex);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_530.cpp,52,[null],[null],"[[""packet_write""], [""packet_write_fmt""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1502_git-2.10.5.cpp,103,"fprintf(stderr, ""---------------------------------------------------------------------\n"")",[null],[null],reject
2004,3,git-2.10.5_diff_git-2.11.0,429,"packet_write(1, ""ACK %s continue\n"", last_hex);","packet_write_fmt(1, ""ACK %s continue\n"", last_hex);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_530.cpp,52,[null],[null],"[[""packet_write""], [""packet_write_fmt""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/fast-import.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_1502_git-2.10.5.cpp,104,"fprintf(stderr, ""\n"")",[null],[null],reject
2004,3,git-2.10.5_diff_git-2.11.0,429,"packet_write(1, ""ACK %s continue\n"", last_hex);","packet_write_fmt(1, ""ACK %s continue\n"", last_hex);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_530.cpp,52,[null],[null],"[[""packet_write""], [""packet_write_fmt""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/bisect.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_3110_git-2.10.5.cpp,7,"die(_(""a %s revision is needed""), term_bad)",[null],[null],reject
2004,3,git-2.10.5_diff_git-2.11.0,429,"packet_write(1, ""ACK %s continue\n"", last_hex);","packet_write_fmt(1, ""ACK %s continue\n"", last_hex);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_530.cpp,52,[null],[null],"[[""packet_write""], [""packet_write_fmt""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/http-push.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_3387_git-2.10.5.cpp,5,"fprintf(stderr, ""Getting pack list\n"")",[null],[null],reject
2004,3,git-2.10.5_diff_git-2.11.0,429,"packet_write(1, ""ACK %s continue\n"", last_hex);","packet_write_fmt(1, ""ACK %s continue\n"", last_hex);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_530.cpp,52,[null],[null],"[[""packet_write""], [""packet_write_fmt""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/http-push.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_3419_git-2.10.5.cpp,142,"fprintf(stderr, ""No refs in common and none specified; doing nothing.\n"")",[null],[null],reject
2004,3,git-2.10.5_diff_git-2.11.0,429,"packet_write(1, ""ACK %s continue\n"", last_hex);","packet_write_fmt(1, ""ACK %s continue\n"", last_hex);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_530.cpp,52,[null],[null],"[[""packet_write""], [""packet_write_fmt""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/transport-helper.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_3465_git-2.10.5.cpp,4,"fprintf(stderr, ""Debug: Remote helper: Waiting...\n"")",[null],[null],reject
2004,3,git-2.10.5_diff_git-2.11.0,429,"packet_write(1, ""ACK %s continue\n"", last_hex);","packet_write_fmt(1, ""ACK %s continue\n"", last_hex);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_530.cpp,52,[null],[null],"[[""packet_write""], [""packet_write_fmt""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/transport-helper.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_3465_git-2.10.5.cpp,7,"fprintf(stderr, ""Debug: Remote helper quit.\n"")",[null],[null],reject
2004,3,git-2.10.5_diff_git-2.11.0,429,"packet_write(1, ""ACK %s continue\n"", last_hex);","packet_write_fmt(1, ""ACK %s continue\n"", last_hex);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_530.cpp,52,[null],[null],"[[""packet_write""], [""packet_write_fmt""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/transport-helper.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_3470_git-2.10.5.cpp,114,"fprintf(stderr, ""Debug: Capabilities complete.\n"")",[null],[null],reject
2004,3,git-2.10.5_diff_git-2.11.0,429,"packet_write(1, ""ACK %s continue\n"", last_hex);","packet_write_fmt(1, ""ACK %s continue\n"", last_hex);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_530.cpp,52,[null],[null],"[[""packet_write""], [""packet_write_fmt""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/transport-helper.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_3471_git-2.10.5.cpp,7,"fprintf(stderr, ""Debug: Disconnecting.\n"")",[null],[null],reject
2004,3,git-2.10.5_diff_git-2.11.0,429,"packet_write(1, ""ACK %s continue\n"", last_hex);","packet_write_fmt(1, ""ACK %s continue\n"", last_hex);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_530.cpp,52,[null],[null],"[[""packet_write""], [""packet_write_fmt""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/transport-helper.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_3479_git-2.10.5.cpp,47,"fprintf(stderr, ""Debug: Smart transport connection ""
				""ready.\n"")",[null],[null],reject
2004,3,git-2.10.5_diff_git-2.11.0,429,"packet_write(1, ""ACK %s continue\n"", last_hex);","packet_write_fmt(1, ""ACK %s continue\n"", last_hex);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_530.cpp,52,[null],[null],"[[""packet_write""], [""packet_write_fmt""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/transport-helper.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_3479_git-2.10.5.cpp,52,"fprintf(stderr, ""Debug: Falling back to dumb ""
				""transport.\n"")",[null],[null],reject
2004,3,git-2.10.5_diff_git-2.11.0,429,"packet_write(1, ""ACK %s continue\n"", last_hex);","packet_write_fmt(1, ""ACK %s continue\n"", last_hex);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_530.cpp,52,[null],[null],"[[""packet_write""], [""packet_write_fmt""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/transport-helper.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_3490_git-2.10.5.cpp,53,"fprintf(stderr, ""Debug: Read ref listing.\n"")",[null],[null],reject
2004,3,git-2.10.5_diff_git-2.11.0,429,"packet_write(1, ""ACK %s continue\n"", last_hex);","packet_write_fmt(1, ""ACK %s continue\n"", last_hex);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_530.cpp,52,[null],[null],"[[""packet_write""], [""packet_write_fmt""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/sha1_name.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_3657_git-2.10.5.cpp,25,"fprintf(stderr, ""%s\n"", _(object_name_msg))",[null],[null],reject
2004,3,git-2.10.5_diff_git-2.11.0,429,"packet_write(1, ""ACK %s continue\n"", last_hex);","packet_write_fmt(1, ""ACK %s continue\n"", last_hex);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_530.cpp,52,[null],[null],"[[""packet_write""], [""packet_write_fmt""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/builtin/pull.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4343_git-2.10.5.cpp,7,"fprintf_ln(stderr, _(""There is no candidate for rebasing against among the refs that you just fetched.""))",[null],[null],reject
2004,3,git-2.10.5_diff_git-2.11.0,429,"packet_write(1, ""ACK %s continue\n"", last_hex);","packet_write_fmt(1, ""ACK %s continue\n"", last_hex);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_530.cpp,52,[null],[null],"[[""packet_write""], [""packet_write_fmt""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/builtin/pull.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4343_git-2.10.5.cpp,9,"fprintf_ln(stderr, _(""There are no candidates for merging among the refs that you just fetched.""))",[null],[null],reject
2004,3,git-2.10.5_diff_git-2.11.0,429,"packet_write(1, ""ACK %s continue\n"", last_hex);","packet_write_fmt(1, ""ACK %s continue\n"", last_hex);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_530.cpp,52,[null],[null],"[[""packet_write""], [""packet_write_fmt""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/builtin/pull.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4343_git-2.10.5.cpp,20,"fprintf_ln(stderr, _(""Please specify which branch you want to rebase against.""))",[null],[null],reject
2004,3,git-2.10.5_diff_git-2.11.0,429,"packet_write(1, ""ACK %s continue\n"", last_hex);","packet_write_fmt(1, ""ACK %s continue\n"", last_hex);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_530.cpp,52,[null],[null],"[[""packet_write""], [""packet_write_fmt""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/builtin/pull.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4343_git-2.10.5.cpp,22,"fprintf_ln(stderr, _(""Please specify which branch you want to merge with.""))",[null],[null],reject
2004,3,git-2.10.5_diff_git-2.11.0,429,"packet_write(1, ""ACK %s continue\n"", last_hex);","packet_write_fmt(1, ""ACK %s continue\n"", last_hex);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_530.cpp,52,[null],[null],"[[""packet_write""], [""packet_write_fmt""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/builtin/pull.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4343_git-2.10.5.cpp,35,"fprintf_ln(stderr, _(""Please specify which branch you want to rebase against.""))",[null],[null],reject
2004,3,git-2.10.5_diff_git-2.11.0,429,"packet_write(1, ""ACK %s continue\n"", last_hex);","packet_write_fmt(1, ""ACK %s continue\n"", last_hex);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_530.cpp,52,[null],[null],"[[""packet_write""], [""packet_write_fmt""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/builtin/pull.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4343_git-2.10.5.cpp,37,"fprintf_ln(stderr, _(""Please specify which branch you want to merge with.""))",[null],[null],reject
2004,3,git-2.10.5_diff_git-2.11.0,429,"packet_write(1, ""ACK %s continue\n"", last_hex);","packet_write_fmt(1, ""ACK %s continue\n"", last_hex);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_530.cpp,52,[null],[null],"[[""packet_write""], [""packet_write_fmt""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/builtin/check-mailmap.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4356_git-2.10.5.cpp,21,"maybe_flush_or_die(stdout, ""stdout"")",[null],[null],reject
2004,3,git-2.10.5_diff_git-2.11.0,429,"packet_write(1, ""ACK %s continue\n"", last_hex);","packet_write_fmt(1, ""ACK %s continue\n"", last_hex);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_530.cpp,52,[null],[null],"[[""packet_write""], [""packet_write_fmt""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/builtin/describe.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4374_git-2.10.5.cpp,26,"printf(""%s"", dirty)",[null],[null],reject
2004,3,git-2.10.5_diff_git-2.11.0,429,"packet_write(1, ""ACK %s continue\n"", last_hex);","packet_write_fmt(1, ""ACK %s continue\n"", last_hex);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_530.cpp,52,[null],[null],"[[""packet_write""], [""packet_write_fmt""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/builtin/describe.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4374_git-2.10.5.cpp,103,"printf(""%s"", dirty)",[null],[null],reject
2004,3,git-2.10.5_diff_git-2.11.0,429,"packet_write(1, ""ACK %s continue\n"", last_hex);","packet_write_fmt(1, ""ACK %s continue\n"", last_hex);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_530.cpp,52,[null],[null],"[[""packet_write""], [""packet_write_fmt""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/builtin/describe.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4374_git-2.10.5.cpp,147,"printf(""%s"", dirty)",[null],[null],reject
2004,3,git-2.10.5_diff_git-2.11.0,429,"packet_write(1, ""ACK %s continue\n"", last_hex);","packet_write_fmt(1, ""ACK %s continue\n"", last_hex);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_530.cpp,52,[null],[null],"[[""packet_write""], [""packet_write_fmt""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/builtin/gc.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4390_git-2.10.5.cpp,59,"fprintf(stderr, _(""Auto packing the repository in background for optimum performance.\n""))",[null],[null],reject
2004,3,git-2.10.5_diff_git-2.11.0,429,"packet_write(1, ""ACK %s continue\n"", last_hex);","packet_write_fmt(1, ""ACK %s continue\n"", last_hex);",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_function_530.cpp,52,[null],[null],"[[""packet_write""], [""packet_write_fmt""]]",/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/repos/git-2.10.5/builtin/gc.c,/usr/info/code/cpp/LogMonitor/LogMonitor/second/download/git/gumtree/git_repos_function_4390_git-2.10.5.cpp,61,"fprintf(stderr, _(""Auto packing the repository for optimum performance.\n""))",[null],[null],reject
