code,location,file,context_list,ddg_list,static_list
"archive_string_sprintf ( str , "" device=native,%ju,%ju"" , ( uintmax_t ) me -> rdevmajor , ( uintmax_t ) me -> rdevminor )",1031:3:30772:30898,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_mtree.c,"[[[""int"", ""F_DEV"", ""&"", ""0"", ""!=""]], [[""struct mtree_entry *"", ""filetype""]]]","[[[""struct archive_string *"", ""struct mtree_writer *"", ""indent"", ""struct mtree_writer *"", ""classic"", ""||"", ""&"", ""struct mtree_writer *"", ""ebuf"", ""&"", ""struct mtree_writer *"", ""buf"", ""=""], ""struct archive_string *""], [[""struct mtree_entry *""], ""struct mtree_entry *""]]","[""\"" device=native,%ju,%ju\""""]"
"archive_string_sprintf ( str , "" device=native,%ju,%ju"" , ( uintmax_t ) me -> rdevmajor , ( uintmax_t ) me -> rdevminor )",1021:3:30516:30642,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_mtree.c,"[[[""int"", ""F_DEV"", ""&"", ""0"", ""!=""]], [[""struct mtree_entry *"", ""filetype""]]]","[[[""struct archive_string *"", ""struct mtree_writer *"", ""indent"", ""struct mtree_writer *"", ""classic"", ""||"", ""&"", ""struct mtree_writer *"", ""ebuf"", ""&"", ""struct mtree_writer *"", ""buf"", ""=""], ""struct archive_string *""], [[""struct mtree_entry *""], ""struct mtree_entry *""]]","[""\"" device=native,%ju,%ju\""""]"
"archive_string_sprintf ( str , "" resdevice=native,%ju,%ju"" , ( uintmax_t ) me -> devmajor , ( uintmax_t ) me -> devminor )",998:2:29957:30081,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_mtree.c,"[[[""int"", ""F_RESDEV"", ""&"", ""0"", ""!=""]]]","[[[""struct archive_string *"", ""struct mtree_writer *"", ""indent"", ""struct mtree_writer *"", ""classic"", ""||"", ""&"", ""struct mtree_writer *"", ""ebuf"", ""&"", ""struct mtree_writer *"", ""buf"", ""=""], ""struct archive_string *""], [[""struct mtree_entry *""], ""struct mtree_entry *""]]","[""\"" resdevice=native,%ju,%ju\""""]"
"archive_string_sprintf ( str , "" inode=%jd"" , ( intmax_t ) me -> ino )",996:2:29862:29922,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_mtree.c,"[[[""int"", ""F_INO"", ""&"", ""0"", ""!=""]]]","[[[""struct archive_string *"", ""struct mtree_writer *"", ""indent"", ""struct mtree_writer *"", ""classic"", ""||"", ""&"", ""struct mtree_writer *"", ""ebuf"", ""&"", ""struct mtree_writer *"", ""buf"", ""=""], ""struct archive_string *""], [[""struct mtree_entry *""], ""struct mtree_entry *""]]","[""\"" inode=%jd\""""]"
"archive_string_sprintf ( str , "" uid=%jd"" , ( intmax_t ) me -> uid )",993:2:29773:29831,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_mtree.c,"[[[""int"", ""F_UID"", ""&"", ""0"", ""!=""]]]","[[[""struct archive_string *"", ""struct mtree_writer *"", ""indent"", ""struct mtree_writer *"", ""classic"", ""||"", ""&"", ""struct mtree_writer *"", ""ebuf"", ""&"", ""struct mtree_writer *"", ""buf"", ""=""], ""struct archive_string *""], [[""struct mtree_entry *""], ""struct mtree_entry *""]]","[""\"" uid=%jd\""""]"
"archive_string_sprintf ( str , "" gid=%jd"" , ( intmax_t ) me -> gid )",991:2:29685:29743,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_mtree.c,"[[[""int"", ""F_GID"", ""&"", ""0"", ""!=""]]]","[[[""struct archive_string *"", ""struct mtree_writer *"", ""indent"", ""struct mtree_writer *"", ""classic"", ""||"", ""&"", ""struct mtree_writer *"", ""ebuf"", ""&"", ""struct mtree_writer *"", ""buf"", ""=""], ""struct archive_string *""], [[""struct mtree_entry *""], ""struct mtree_entry *""]]","[""\"" gid=%jd\""""]"
"archive_string_sprintf ( str , "" mode=%o"" , ( unsigned int ) me -> mode )",989:2:29592:29655,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_mtree.c,"[[[""int"", ""F_MODE"", ""&"", ""0"", ""!=""]]]","[[[""struct archive_string *"", ""struct mtree_writer *"", ""indent"", ""struct mtree_writer *"", ""classic"", ""||"", ""&"", ""struct mtree_writer *"", ""ebuf"", ""&"", ""struct mtree_writer *"", ""buf"", ""=""], ""struct archive_string *""], [[""struct mtree_entry *""], ""struct mtree_entry *""]]","[""\"" mode=%o\""""]"
"archive_string_sprintf ( str , "" time=%jd.%jd"" , ( intmax_t ) me -> mtime , ( intmax_t ) me -> mtime_nsec )",986:2:29464:29561,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_mtree.c,"[[[""int"", ""F_TIME"", ""&"", ""0"", ""!=""]]]","[[[""struct archive_string *"", ""struct mtree_writer *"", ""indent"", ""struct mtree_writer *"", ""classic"", ""||"", ""&"", ""struct mtree_writer *"", ""ebuf"", ""&"", ""struct mtree_writer *"", ""buf"", ""=""], ""struct archive_string *""], [[""struct mtree_entry *""], ""struct mtree_entry *""]]","[""\"" time=%jd.%jd\""""]"
"archive_string_sprintf ( str , "" nlink=%u"" , me -> nlink )",966:2:28801:28852,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_mtree.c,"[[[""int"", ""F_NLINK"", ""&"", ""0"", ""!=""]], [[""struct mtree_entry *"", ""nlink"", ""1"", ""!=""]], [[""struct mtree_entry *"", ""filetype"", ""AE_IFDIR"", ""!=""]]]","[[[""struct archive_string *"", ""struct mtree_writer *"", ""indent"", ""struct mtree_writer *"", ""classic"", ""||"", ""&"", ""struct mtree_writer *"", ""ebuf"", ""&"", ""struct mtree_writer *"", ""buf"", ""=""], ""struct archive_string *""], [[""struct mtree_entry *""], ""struct mtree_entry *""]]","[""\"" nlink=%u\""""]"
"archive_string_sprintf ( & mtree -> buf , ""# %s\n"" , me -> basename . s )",943:4:28185:28262,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_mtree.c,"[[[""struct mtree_entry *"", ""parentdir"", ""s""]], [[""struct mtree_writer *"", ""classic""]]]","[[[""struct mtree_writer *"", ""struct mtree_writer *"", ""struct archive_write *"", ""format_data"", ""=""], ""struct mtree_writer *""], [[""struct mtree_entry *""], ""struct mtree_entry *""]]","[""\""# %s\\n\""""]"
"archive_string_sprintf ( & mtree -> buf , ""# %s/%s\n"" , me -> parentdir . s , me -> basename . s )",939:4:28074:28171,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_mtree.c,"[[[""struct mtree_entry *"", ""parentdir"", ""s""]], [[""struct mtree_writer *"", ""classic""]]]","[[[""struct mtree_writer *"", ""struct mtree_writer *"", ""struct archive_write *"", ""format_data"", ""=""], ""struct mtree_writer *""], [[""struct mtree_entry *""], ""struct mtree_entry *""]]","[""\""# %s/%s\\n\""""]"
"archive_string_sprintf ( & mtree -> buf , ""# %s/%s\n"" , n -> parentdir . s , n -> basename . s )",1084:2:32014:32096,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_mtree.c,"[[[""struct mtree_entry *"", ""parentdir"", ""s""]]]","[[[""struct mtree_writer *"", ""struct mtree_writer *"", ""struct archive_write *"", ""format_data"", ""=""], ""struct mtree_writer *""], [[""struct mtree_entry *""], ""struct mtree_entry *""]]","[""\""# %s/%s\\n\""""]"
"archive_string_sprintf ( str , "" cksum=%ju"" , ( uintmax_t ) reg -> crc )",1621:2:45344:45412,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_mtree.c,"[[[""struct reg_info *"", ""compute_sum"", ""F_CKSUM"", ""&""]]]","[[[""struct reg_info *""], ""struct reg_info *""], [[""struct archive_string *""], ""struct archive_string *""]]","[""\"" cksum=%ju\""""]"
"archive_string_sprintf ( & ( pax -> sparse_map ) , ""%jd\n%jd\n"" , ( intmax_t ) soffset , ( intmax_t ) slength )",1220:4:37694:37812,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_pax.c,"[[[""archive_entry_sparse_next"", ""struct archive_entry *"", ""&"", ""soffset"", ""&"", ""slength"", ""ARCHIVE_OK"", ""==""]], [[""sparse_list_add"", ""struct pax *"", ""int64_t"", ""int64_t"", ""ARCHIVE_OK"", ""!=""]], [[""int"", ""0"", "">""]]]","[[[""int64_t"", ""slength""], ""slength""], [[""int64_t"", ""slength""], ""int64_t""], [[""struct pax *"", ""struct archive_write *"", ""format_data"", ""=""], ""struct pax *""]]","[""\""%jd\\n%jd\\n\""""]"
"archive_string_sprintf ( & ( pax -> sparse_map ) , ""%d\n"" , sparse_count )",1216:3:37525:37596,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_pax.c,"[[[""int"", ""0"", "">""]], [[""int"", ""ARCHIVE_FATAL"", ""==""]], [[""int"", ""ARCHIVE_ENTRY_ACL_TYPE_DEFAULT"", ""&""]]]","[[[""int"", ""archive_entry_sparse_reset"", ""struct archive_entry *"", ""=""], ""int""], [[""int"", ""archive_entry_sparse_reset"", ""struct archive_entry *"", ""=""], ""int""], [[""int"", ""0"", ""=""], ""int""], [[""struct pax *"", ""struct archive_write *"", ""format_data"", ""=""], ""struct pax *""]]","[""\""%d\\n\""""]"
"sprintf ( buff , ""PaxHeader.%d"" , getpid ( ) )",1637:1:51291:51330,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_pax.c,"[[[""*"", ""const char *"", ""'.'"", ""==""]], [[""const char *"", ""const char *"", ""1"", ""+"", ""==""]], [[""const char *"", ""const char *"", ""==""]]]","[[[""char [ 64 ]"", ""64""], ""char [ 64 ]""]]","[""\""PaxHeader.%d\""""]"
"sprintf ( buff , ""GNUSparseFile.%d"" , getpid ( ) )",1686:1:52419:52462,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_pax.c,"[[[""const char *"", ""NULL"", ""=="", ""*"", ""const char *"", ""'\\0'"", ""=="", ""||""]]]","[[[""char [ 64 ]"", ""64""], ""char [ 64 ]""]]","[""\""GNUSparseFile.%d\""""]"
"archive_string_sprintf ( & shar -> work , ""mknod %s b %ju %ju\n"" , shar -> quoted_name . s , ( uintmax_t ) archive_entry_rdevmajor ( entry ) , ( uintmax_t ) archive_entry_rdevminor ( entry ) )",316:3:9707:9894,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_shar.c,"[[[""archive_entry_filetype"", ""struct archive_entry *"", ""AE_IFBLK"", ""==""]], [[""linkname"", ""archive_entry_symlink"", ""struct archive_entry *"", ""="", ""NULL"", ""!=""]]]","[[[""struct archive_entry *""], ""struct archive_entry *""], [[""struct shar *"", ""has_data"", ""0"", ""=""], ""* shar""], [[""struct shar *"", ""struct archive_write *"", ""format_data"", ""=""], ""struct shar *""]]","[""\""mknod %s b %ju %ju\\n\""""]"
"archive_string_sprintf ( & shar -> work , ""mknod %s c %ju %ju\n"" , shar -> quoted_name . s , ( uintmax_t ) archive_entry_rdevmajor ( entry ) , ( uintmax_t ) archive_entry_rdevminor ( entry ) )",310:3:9488:9675,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_shar.c,"[[[""archive_entry_filetype"", ""struct archive_entry *"", ""AE_IFCHR"", ""==""]], [[""linkname"", ""archive_entry_symlink"", ""struct archive_entry *"", ""="", ""NULL"", ""!=""]]]","[[[""struct archive_entry *""], ""struct archive_entry *""], [[""struct shar *"", ""has_data"", ""0"", ""=""], ""* shar""], [[""struct shar *"", ""struct archive_write *"", ""format_data"", ""=""], ""struct shar *""]]","[""\""mknod %s c %ju %ju\\n\""""]"
"archive_string_sprintf ( & shar -> work , ""mkfifo %s\n"" , shar -> quoted_name . s )",306:3:9378:9456,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_shar.c,"[[[""archive_entry_filetype"", ""struct archive_entry *"", ""AE_IFIFO"", ""==""]], [[""linkname"", ""archive_entry_symlink"", ""struct archive_entry *"", ""="", ""NULL"", ""!=""]]]","[[[""struct shar *"", ""has_data"", ""0"", ""=""], ""* shar""], [[""struct shar *"", ""struct archive_write *"", ""format_data"", ""=""], ""struct shar *""]]","[""\""mkfifo %s\\n\""""]"
"archive_string_sprintf ( & shar -> work , ""mkdir -p %s > /dev/null 2>&1\n"" , shar -> quoted_name . s )",288:3:8884:8988,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_shar.c,"[[[""archive_entry_filetype"", ""struct archive_entry *"", ""AE_IFDIR"", ""==""]], [[""linkname"", ""archive_entry_symlink"", ""struct archive_entry *"", ""="", ""NULL"", ""!=""]]]","[[[""struct shar *"", ""has_data"", ""0"", ""=""], ""* shar""], [[""struct shar *"", ""struct archive_write *"", ""format_data"", ""=""], ""struct shar *""]]","[""\""mkdir -p %s > /dev/null 2>&1\\n\""""]"
"archive_string_sprintf ( & shar -> work , ""sed 's/^X//' > %s << 'SHAR_END'\n"" , shar -> quoted_name . s )",278:5:8657:8768,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_shar.c,"[[[""struct shar *"", ""dump""]], [[""archive_entry_size"", ""struct archive_entry *"", ""0"", ""==""]]]","[[[""struct shar *"", ""has_data"", ""0"", ""=""], ""* shar""], [[""struct shar *"", ""struct archive_write *"", ""format_data"", ""=""], ""struct shar *""]]","[""\""sed 's/^X//' > %s << 'SHAR_END'\\n\""""]"
"archive_string_sprintf ( & shar -> work , ""begin %o "" , mode )",273:5:8495:8558,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_shar.c,"[[[""struct shar *"", ""dump""]], [[""archive_entry_size"", ""struct archive_entry *"", ""0"", ""==""]]]","[[[""unsigned int"", ""unsigned int"", ""archive_entry_mode"", ""struct archive_entry *"", ""0777"", ""&"", ""=""], ""unsigned int""], [[""struct shar *"", ""struct archive_write *"", ""format_data"", ""=""], ""struct shar *""]]","[""\""begin %o \""""]"
"archive_string_sprintf ( & shar -> work , ""uudecode -p > %s << 'SHAR_END'\n"" , shar -> quoted_name . s )",270:5:8378:8488,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_shar.c,"[[[""struct shar *"", ""dump""]], [[""archive_entry_size"", ""struct archive_entry *"", ""0"", ""==""]]]","[[[""struct shar *"", ""has_data"", ""0"", ""=""], ""* shar""], [[""struct shar *"", ""struct archive_write *"", ""format_data"", ""=""], ""struct shar *""]]","[""\""uudecode -p > %s << 'SHAR_END'\\n\""""]"
"archive_string_sprintf ( & shar -> work , ""test -e \""%s\"" || :> \""%s\""\n"" , shar -> quoted_name . s , shar -> quoted_name . s )",264:4:8152:8278,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_shar.c,"[[[""archive_entry_size"", ""struct archive_entry *"", ""0"", ""==""]], [[""archive_entry_filetype"", ""struct archive_entry *"", ""AE_IFREG"", ""==""]]]","[[[""struct shar *"", ""has_data"", ""0"", ""=""], ""* shar""], [[""struct shar *"", ""struct archive_write *"", ""format_data"", ""=""], ""struct shar *""]]","[""\""test -e \\\""%s\\\"" || :> \\\""%s\\\""\\n\""""]"
"archive_string_sprintf ( & shar -> work , "" %s\n"" , shar -> quoted_name . s )",257:2:7927:7998,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_shar.c,"[[[""linkname"", ""archive_entry_symlink"", ""struct archive_entry *"", ""="", ""NULL"", ""!=""]], [[""linkname"", ""archive_entry_hardlink"", ""struct archive_entry *"", ""="", ""NULL"", ""!=""]]]","[[[""struct shar *"", ""has_data"", ""0"", ""=""], ""* shar""], [[""struct shar *"", ""struct archive_write *"", ""format_data"", ""=""], ""struct shar *""]]","[""\"" %s\\n\""""]"
"archive_string_sprintf ( & shar -> work , "" %s\n"" , shar -> quoted_name . s )",252:2:7705:7776,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_shar.c,"[[[""linkname"", ""archive_entry_hardlink"", ""struct archive_entry *"", ""="", ""NULL"", ""!=""]], [[""archive_entry_hardlink"", ""struct archive_entry *"", ""NULL"", ""==""]], [[""archive_entry_symlink"", ""struct archive_entry *"", ""NULL"", ""==""]], [[""strcmp"", ""const char *"", ""\"".\"""", ""0"", ""=="", ""strcmp"", ""const char *"", ""\""./\"""", ""0"", ""=="", ""||""]], [[""archive_entry_filetype"", ""struct archive_entry *""]]]","[[[""struct shar *"", ""has_data"", ""0"", ""=""], ""* shar""], [[""struct shar *"", ""struct archive_write *"", ""format_data"", ""=""], ""struct shar *""]]","[""\"" %s\\n\""""]"
"archive_string_sprintf ( & shar -> work , ""echo x %s\n"" , shar -> quoted_name . s )",208:1:6380:6451,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_shar.c,"[[[""archive_entry_hardlink"", ""struct archive_entry *"", ""NULL"", ""=="", ""AE_IFIFO"", ""==""]], [[""archive_entry_symlink"", ""struct archive_entry *"", ""NULL"", ""==""]], [[""strcmp"", ""const char *"", ""\"".\"""", ""0"", ""=="", ""strcmp"", ""const char *"", ""\""./\"""", ""0"", ""=="", ""||"", ""AE_IFIFO"", ""==""]], [[""archive_entry_filetype"", ""struct archive_entry *"", ""AE_IFIFO"", ""==""]], [[""archive_entry_filetype"", ""struct archive_entry *""]], [[""archive_entry_filetype"", ""struct archive_entry *"", ""AE_IFDIR"", ""==""]]]","[[[""struct shar *"", ""struct archive_entry *"", ""archive_entry_clone"", ""struct archive_entry *"", ""=""], ""* shar""], [[""struct shar *"", ""struct archive_write *"", ""format_data"", ""=""], ""struct shar *""]]","[""\""echo x %s\\n\""""]"
"archive_string_sprintf ( & shar -> work , ""chflags %s "" , p )",557:3:15450:15503,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_shar.c,"[[[""p"", ""archive_entry_fflags_text"", ""struct shar *"", ""entry"", ""="", ""NULL"", ""!=""]], [[""struct shar *"", ""dump""]]]","[[[""const char *"", ""archive_entry_fflags_text"", ""struct shar *"", ""entry"", ""="", ""NULL"", ""!=""], ""const char *""], [[""struct shar *"", ""struct archive_write *"", ""format_data"", ""=""], ""struct shar *""]]","[""\""chflags %s \""""]"
"archive_string_sprintf ( & shar -> work , ""chmod %o "" , ( unsigned int ) ( archive_entry_mode ( shar -> entry ) & 07777 ) )",535:2:14707:14818,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_shar.c,"[[[""struct shar *"", ""dump""]], [[""struct shar *"", ""entry"", ""NULL"", ""==""]]]","[[[""struct shar *"", ""struct archive_write *"", ""format_data"", ""=""], ""struct shar *""]]","[""\""chmod %o \"""", ""07777""]"
"archive_string_sprintf ( tgt , ""Content-Length: %ju\r\n"" , ( uintmax_t ) hdr . cntlen )",426:1:10815:10892,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_warc.c,"[[[""warc_essential_hdr_t"", ""type"", ""WT_NONE"", ""=="", ""warc_essential_hdr_t"", ""type"", ""WT_RSRC"", "">"", ""||""]]]","[[[""struct archive_string *""], ""struct archive_string *""], [[""warc_essential_hdr_t"", ""recid"", ""char [ 48U ]"", ""=""], ""warc_essential_hdr_t""], [[""warc_essential_hdr_t""], ""warc_essential_hdr_t""]]","[""\""Content-Length: %ju\\r\\n\""""]"
"archive_string_sprintf ( tgt , ""Content-Type: %s\r\n"" , hdr . cnttyp )",422:2:10716:10779,/data/download/CMake/cmake-master/cmake-master/Utilities/cmlibarchive/libarchive/archive_write_set_format_warc.c,"[[[""warc_essential_hdr_t"", ""cnttyp"", ""NULL"", ""!=""]], [[""warc_essential_hdr_t"", ""type"", ""WT_NONE"", ""=="", ""warc_essential_hdr_t"", ""type"", ""WT_RSRC"", "">"", ""||""]]]","[[[""struct archive_string *""], ""struct archive_string *""], [[""warc_essential_hdr_t"", ""recid"", ""char [ 48U ]"", ""=""], ""warc_essential_hdr_t""], [[""warc_essential_hdr_t""], ""warc_essential_hdr_t""]]","[""\""Content-Type: %s\\r\\n\""""]"
