sha,message,issue,file_name,old_file,new_file,patch_file,old_hunk_file,new_hunk_file,old_hunk_loc,new_hunk_loc,old_loc,new_loc,old_log,new_log,action_type
abe5309977cdc6f7db3ab8acde6bab09a5d95102,"Merge branch 'dev' of ssh://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_data.h",[],regrank/xgboost_regrank.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_432.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_432.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_432.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_712.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_712.cpp,144,159,160,179,,"utils::Assert( grad_.size() == train.Size() * (size_t)ngroup, ""BUG: UpdateOneIter: mclass"" );",7
abe5309977cdc6f7db3ab8acde6bab09a5d95102,"Merge branch 'dev' of ssh://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_data.h",[],regrank/xgboost_regrank.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_432.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_432.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_432.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_712.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_712.cpp,144,159,219,245,,"utils::Assert( buffer_offset >=0, ""interact mode must cache training data"" );",7
abe5309977cdc6f7db3ab8acde6bab09a5d95102,"Merge branch 'dev' of ssh://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_data.h",[],regrank/xgboost_regrank.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_432.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_432.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_432.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_713.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_713.cpp,224,253,228,257,,"utils::Assert( buffer_offset >=0, ""interact mode must cache training data"" );",7
abe5309977cdc6f7db3ab8acde6bab09a5d95102,"Merge branch 'dev' of ssh://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_data.h",[],regrank/xgboost_regrank_data.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_433.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_433.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_433.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_714.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_714.cpp,113,119,114,120,"utils::Assert( fs.Read(&info.group_ptr[0], sizeof(unsigned) * ngptr) != 0, ""Load group file"");","utils::Assert( fs.Read(&info.group_ptr[0], sizeof(unsigned) * ngptr) != 0, ""Load group file"");",6
abe5309977cdc6f7db3ab8acde6bab09a5d95102,"Merge branch 'dev' of ssh://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_data.h",[],regrank/xgboost_regrank_data.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_433.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_433.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_433.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_714.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_714.cpp,113,119,115,123,"utils::Assert( info.group_ptr.back() == data.NumRow(), ""number of group must match number of record"" );","utils::Assert( info.group_ptr.back() == data.NumRow(), ""number of group must match number of record"" );",7
abe5309977cdc6f7db3ab8acde6bab09a5d95102,"Merge branch 'dev' of ssh://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_data.h",[],regrank/xgboost_regrank_data.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_433.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_433.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_433.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_714.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_714.cpp,113,119,115,122,,"utils::Assert( fs.Read(&info.group_ptr[0], sizeof(unsigned) * ngptr) != 0, ""Load group file"");",7
abe5309977cdc6f7db3ab8acde6bab09a5d95102,"Merge branch 'dev' of ssh://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_data.h",[],regrank/xgboost_regrank_data.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_433.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_433.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_433.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_715.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_715.cpp,169,178,171,181,,"fprintf(stderr,""can not open file \""%s\"""", fname);",7
abe5309977cdc6f7db3ab8acde6bab09a5d95102,"Merge branch 'dev' of ssh://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_data.h",[],regrank/xgboost_regrank_data.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_433.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_433.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_433.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_715.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_715.cpp,169,178,171,182,,"utils::Error(""DMatrix::CacheLoad failed"");",7
abe5309977cdc6f7db3ab8acde6bab09a5d95102,"Merge branch 'dev' of ssh://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_data.h",[],regrank/xgboost_regrank_eval.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_434.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_434.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_434.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_716.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_716.cpp,31,32,44,38,,"utils::Assert( preds.size() == info.labels.size(), ""label size predict size not match"" );",7
abe5309977cdc6f7db3ab8acde6bab09a5d95102,"Merge branch 'dev' of ssh://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_data.h",[],regrank/xgboost_regrank_eval.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_434.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_434.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_434.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_717.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_717.cpp,62,57,64,59,,"utils::Assert( preds.size() == info.labels.size(), ""label size predict size not match"" );",3
abe5309977cdc6f7db3ab8acde6bab09a5d95102,"Merge branch 'dev' of ssh://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_data.h",[],regrank/xgboost_regrank_eval.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_434.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_434.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_434.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_718.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_718.cpp,106,102,111,108,"utils::Assert(gptr.back() == preds.size(), ""EvalAuc: group structure must match number of prediction"");","utils::Assert(gptr.back() == preds.size(), ""EvalAuc: group structure must match number of prediction"");",2
abe5309977cdc6f7db3ab8acde6bab09a5d95102,"Merge branch 'dev' of ssh://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_data.h",[],regrank/xgboost_regrank_eval.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_434.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_434.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_434.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_718.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_718.cpp,106,102,109,105,,"utils::Assert( preds.size() == info.labels.size(), ""label size predict size not match"" );",3
abe5309977cdc6f7db3ab8acde6bab09a5d95102,"Merge branch 'dev' of ssh://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_data.h",[],regrank/xgboost_regrank_eval.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_434.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_434.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_434.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_719.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_719.cpp,159,156,162,160,"utils::Assert(gptr.size() != 0, ""must specify group when constructing rank file"");","utils::Assert(gptr.size() != 0, ""must specify group when constructing rank file"");",2
abe5309977cdc6f7db3ab8acde6bab09a5d95102,"Merge branch 'dev' of ssh://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_data.h",[],regrank/xgboost_regrank_eval.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_434.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_434.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_434.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_719.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_719.cpp,159,156,163,161,"utils::Assert( gptr.back() == preds.size(), ""EvalRanklist: group structure must match number of prediction"");","utils::Assert( gptr.back() == preds.size(), ""EvalRanklist: group structure must match number of prediction"");",2
abe5309977cdc6f7db3ab8acde6bab09a5d95102,"Merge branch 'dev' of ssh://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_data.h",[],regrank/xgboost_regrank_eval.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_434.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_434.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_434.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_719.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_719.cpp,159,156,161,158,,"utils::Assert( preds.size() == info.labels.size(), ""label size predict size not match"" );",3
abe5309977cdc6f7db3ab8acde6bab09a5d95102,"Merge branch 'dev' of ssh://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_data.h",[],regrank/xgboost_regrank_main.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_435.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_435.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_435.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_720.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_720.cpp,188,203,192,207,"(model_out != ""NULL"";","(model_out != ""NULL"";",4
abe5309977cdc6f7db3ab8acde6bab09a5d95102,"Merge branch 'dev' of ssh://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_data.h",[],regrank/xgboost_regrank_obj.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_436.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_436.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_436.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_721.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_721.cpp,106,106,110,111,"utils::Error(""unknown objective function type"");","utils::Error(""unknown objective function type"");",4
abe5309977cdc6f7db3ab8acde6bab09a5d95102,"Merge branch 'dev' of ssh://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_data.h",[],utils/xgboost_fmap.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_437.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_437.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_437.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_722.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_722.cpp,31,31,35,35,"utils::Assert(fid == (int)names_.size(), ""invalid fmap format"");","utils::Assert(fid == (int)names_.size(), ""invalid fmap format"");",4
abe5309977cdc6f7db3ab8acde6bab09a5d95102,"Merge branch 'dev' of ssh://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_data.h",[],utils/xgboost_utils.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_438.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_438.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_438.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_723.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_723.cpp,38,38,39,39,"fprintf(stderr, ""Error:%s\n"", msg);","fprintf(stderr, ""Error:%s\n"", msg);",4
abe5309977cdc6f7db3ab8acde6bab09a5d95102,"Merge branch 'dev' of ssh://github.com/tqchen/xgboost into dev

Conflicts:
	regrank/xgboost_regrank_data.h",[],utils/xgboost_utils.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_438.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_438.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_438.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_724.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_724.cpp,57,58,59,60,"fprintf(stderr, ""can not open file \""%s\""\n"", fname);","fprintf(stderr, ""can not open file \""%s\"" \n"", fname);",7
c39e1f2f3081aedca768e199a3206a287ed74274,right group size,[],regrank/xgboost_regrank_data.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_439.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_439.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_439.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_725.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_725.cpp,113,113,114,114,"utils::Assert( fs.Read(&info.group_ptr[0], sizeof(unsigned) * ngptr) != 0, ""Load group file"");","utils::Assert( fs.Read(&info.group_ptr[0], sizeof(unsigned) * ngptr) != 0, ""Load group file"");",2
c39e1f2f3081aedca768e199a3206a287ed74274,right group size,[],regrank/xgboost_regrank_data.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_439.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_439.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_439.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_725.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_725.cpp,113,113,114,115,,"utils::Assert( info.group_ptr.back() == data.NumRow(), ""number of group must match number of record"" );",3
c39e1f2f3081aedca768e199a3206a287ed74274,right group size,[],regrank/xgboost_regrank_data.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_439.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_439.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_439.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_726.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_726.cpp,143,144,142,143,"utils::Assert( info.labels.size() == data.NumRow(), ""label size is not consistent with feature matrix size"" );;","utils::Assert( info.labels.size() == data.NumRow(), ""label size is not consistent with feature matrix size"" );;",0
c39e1f2f3081aedca768e199a3206a287ed74274,right group size,[],regrank/xgboost_regrank_eval.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_440.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_440.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_440.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_727.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_727.cpp,160,160,162,163,"utils::Assert(gptr.size() != 0 && gptr.back() == preds.size(), ""EvalAuc: group structure must match number of prediction"");","utils::Assert( gptr.back() == preds.size(), ""EvalRanklist: group structure must match number of prediction"");",3
c39e1f2f3081aedca768e199a3206a287ed74274,right group size,[],regrank/xgboost_regrank_eval.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_440.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_440.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_440.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_727.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_727.cpp,160,160,162,162,,"utils::Assert(gptr.size() != 0, ""must specify group when constructing rank file"");",3
9bc699fd0eaea08706ce0a3550719540351df7af,add cutomized training,[],python/xgboost_python.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_441.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_441.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_441.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_728.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_728.cpp,102,102,104,121,,"utils::Assert( bst_group == -1, ""must set bst_group to -1 to support all group boosting"" );",7
9bc699fd0eaea08706ce0a3550719540351df7af,add cutomized training,[],python/xgboost_python.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_441.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_441.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_441.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_728.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_728.cpp,102,102,104,123,,"utils::Assert( grad_.size() == train.Size() * (size_t)ngroup, ""BUG: UpdateOneIter: mclass"" );",7
8c0c10463eccef36aea8ba06c956e9665de35bf5,add boost group support to xgboost. now have beta multi-class classification,[],booster/xgboost_gbmbase.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_442.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_442.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_442.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_729.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_729.cpp,88,88,92,92,"utils::Assert(fi.Read(&pred_buffer[0], pred_buffer.size()*sizeof(float)) != 0);","utils::Assert(fi.Read(&pred_buffer[0], pred_buffer.size()*sizeof(float)) != 0);",4
8c0c10463eccef36aea8ba06c956e9665de35bf5,add boost group support to xgboost. now have beta multi-class classification,[],booster/xgboost_gbmbase.h,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_old_file_442.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_new_file_442.cpp,second/download/xgboost/xgboost-old-new/xgboost-old-new/dmlc_xgboost_patch_442.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_old_hunk_729.cpp,second/download/xgboost/xgboost-gumtree/dmlc_xgboost_new_hunk_729.cpp,88,88,93,93,"utils::Assert(fi.Read(&pred_counter[0], pred_counter.size()*sizeof(unsigned)) != 0);","utils::Assert(fi.Read(&pred_counter[0], pred_counter.size()*sizeof(unsigned)) != 0);",4
